ID,ADDITIONAL_DESCRIPTION,GA_ATTRIBUTES
5976462,"<p>GN 50.4 retaining magnets are a shielded magnetic system.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 200° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976461,"<p>GN 50.4 retaining magnets are a shielded magnetic system.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 200° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976460,"<p>GN 50.4 retaining magnets are a shielded magnetic system.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 200° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976459,"<p>GN 50.4 retaining magnets are a shielded magnetic system.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 200° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976458,"<p>GN 50.4 retaining magnets are a shielded magnetic system.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 200° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976457,"<p>GN 50.4 retaining magnets are a shielded magnetic system.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 200° C</li>
<li>NdFeB Neodymium, iron, boron temperature resistant up to 80° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976493,"<p>GN 51.5 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176 °F (80 °C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976492,"<p>GN 51.5 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176 °F (80 °C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976491,"<p>GN 51.5 retaining magnets are a shielded magnetic system with rubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 176 °F (80 °C)</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976584,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976583,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976582,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976581,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976580,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976579,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976578,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976577,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976576,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976575,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976574,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976573,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976572,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976571,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976570,"<p>GN 53.1 retaining magnets are a shielded magnetic assembly.</p>

<p>They are primarily used for holding drawings and the like. The ND magnetic material is characterized by a high magnetic force.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976498,"<p>GN 51.7 magnets are a shielded magnetic assembly with arubber jacket.</p>

<p>They are especially suitable for applications where the surface is easily marred. Also, these magnets have an increased coefficient of friction, which creates high lateral retaining force.</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976392,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976391,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976390,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976389,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976388,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976387,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976386,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976385,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976384,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976383,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976382,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976381,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976380,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976379,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976378,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976377,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976376,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976375,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976374,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976373,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976372,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976371,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976370,"<p>GN 251.6 Setting Bolts are a shielded magnetic assembly.</p>

<p>One example use for these setting bolts is as workpiece stop, with the magnet holding the workpiece in place.</p>

<p>The included locking nut can be used to secure the setting bolt after positioning.</p>

<p>Body Steel
<ul>
<li>Tensile strength class 5.8 (500 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>
Hexagon nut Steel
<ul>
<li>Tensile strength class 04 (400 N/mm²)</li>
<li>zinc plated, blue passivated</li>
</ul>
</p>
<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80 °C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976470,"<p>GN 50.45 Stainless Steel-Retaining magnets are a shielded magnetic system.</p>

<p>Due to the lower magnetic conductivity of the stainless steel housing, the magnetic forces are lower than with steel.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 220° C</li>
<li>SmCo Samarium, cobalt temperature resistant up to 350° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976469,"<p>GN 50.45 Stainless Steel-Retaining magnets are a shielded magnetic system.</p>

<p>Due to the lower magnetic conductivity of the stainless steel housing, the magnetic forces are lower than with steel.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 220° C</li>
<li>SmCo Samarium, cobalt temperature resistant up to 350° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976468,"<p>GN 50.45 Stainless Steel-Retaining magnets are a shielded magnetic system.</p>

<p>Due to the lower magnetic conductivity of the stainless steel housing, the magnetic forces are lower than with steel.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 220° C</li>
<li>SmCo Samarium, cobalt temperature resistant up to 350° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976467,"<p>GN 50.45 Stainless Steel-Retaining magnets are a shielded magnetic system.</p>

<p>Due to the lower magnetic conductivity of the stainless steel housing, the magnetic forces are lower than with steel.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 220° C</li>
<li>SmCo Samarium, cobalt temperature resistant up to 350° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976466,"<p>GN 50.45 Stainless Steel-Retaining magnets are a shielded magnetic system.</p>

<p>Due to the lower magnetic conductivity of the stainless steel housing, the magnetic forces are lower than with steel.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>
<p>
Materials of the magnet:
<ul>
<li>Hard ferrite temperature resistant up to 220° C</li>
<li>SmCo Samarium, cobalt temperature resistant up to 350° C</li>
</ul>
</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976636,"<p>GN 60 magnets have a split magnetic surface. These are non-shielded magnetic systems produced by casting.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>For easier handling and/or to avoid demagnetization, these magnets have an iron plate on their magnetic surface.</p>

<p>Material of the magnet: AlNiCo Aluminum, nickel, cobalt temperature resistant up to 280° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976635,"<p>GN 60 magnets have a split magnetic surface. These are non-shielded magnetic systems produced by casting.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>For easier handling and/or to avoid demagnetization, these magnets have an iron plate on their magnetic surface.</p>

<p>Material of the magnet: AlNiCo Aluminum, nickel, cobalt temperature resistant up to 280° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976634,"<p>GN 60 magnets have a split magnetic surface. These are non-shielded magnetic systems produced by casting.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>For easier handling and/or to avoid demagnetization, these magnets have an iron plate on their magnetic surface.</p>

<p>Material of the magnet: AlNiCo Aluminum, nickel, cobalt temperature resistant up to 280° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976473,"<p>GN 50.5 retaining magnets are a shielded magnetic system. For diameter d1 ≥ 50 the magnetic surface is covered with a plastic cap.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>Material of the magnet: NdFeB Neodymium, iron, boron temperature resistant up to 80° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976632,"<p>GN 58 pot magnets are a shielded magnetic systems.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>For easier handling and/or to avoid demagnetization, these magnets have an iron plate on their magnetic surface.</p>

<p>Material of the magnet: AlNiCo Aluminium, nickel, cobalt temperature resistant up to 280° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
5976631,"<p>GN 58 pot magnets are a shielded magnetic systems.</p>

<p>To ensure that the magnetic forces are not impaired, the mounting screws must be made of non-magnetic material.</p>

<p>For easier handling and/or to avoid demagnetization, these magnets have an iron plate on their magnetic surface.</p>

<p>Material of the magnet: AlNiCo Aluminium, nickel, cobalt temperature resistant up to 280° C</p>",purchase-dimension7:new-image-additional-description-dima-July2020
