ID,ADDITIONAL_DESCRIPTION
859928,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>35 mm</td></tr><tr><th>(D) Roller OD: </th><td>72 mm</td></tr><tr><th>(B) Overall Width: </th><td>29 mm</td></tr><tr><th>(C) Roller Width: </th><td>28 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>58 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>37000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>69000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>25500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>44500 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>2000 rpm</td></tr><tr><th>Mass: </th><td>635 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.013) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-35</td></tr><tr><th>INA P/N: </th><td>NATR-35</td></tr><tr><th>SKF P/N: </th><td>NATR-35</td></tr><tr><th>NTN P/N: </th><td>NATR-35</td></tr><tr><th>IKO-THK P/N: </th><td>NART-35R</td></tr></table>"
859930,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>35 mm</td></tr><tr><th>(D) Roller OD: </th><td>72 mm</td></tr><tr><th>(B) Overall Width: </th><td>29 mm</td></tr><tr><th>(C) Roller Width: </th><td>28 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>58 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>53000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>127000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>33000 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>73000 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>1400 rpm</td></tr><tr><th>Mass: </th><td>647 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.013) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-35</td></tr><tr><th>INA P/N: </th><td>NATV-35</td></tr><tr><th>SKF P/N: </th><td>NATV-35</td></tr><tr><th>NTN P/N: </th><td>NATV-35</td></tr><tr><th>IKO-THK P/N: </th><td>NART-35VR</td></tr></table>"
859981,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MUTD Double Row-Heavy Rollers, Yoke Type, Shielded-Full Complement</td></tr><tr><th>Type: </th><td>Shielded, Full Complement</td></tr><tr><th>(d) Bore Diameter: </th><td>45 mm</td></tr><tr><th>(D) Roller OD: </th><td>100 mm</td></tr><tr><th>(B) Overall Width: </th><td>32 mm</td></tr><tr><th>(C) Roller Width: </th><td>30 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>55 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>95000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>147000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>72000 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>108000 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>1400 rpm</td></tr><tr><th>Mass: </th><td>1396 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.015) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRD-45100</td></tr><tr><th>INA P/N: </th><td>NUTR-45100</td></tr></table>"
860024,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MUTD Double Row-Heavy Rollers, Yoke Type, Shielded-Full Complement</td></tr><tr><th>Type: </th><td>Shielded, Full Complement</td></tr><tr><th>(d) Bore Diameter: </th><td>50 mm</td></tr><tr><th>(D) Roller OD: </th><td>110 mm</td></tr><tr><th>(B) Overall Width: </th><td>32 mm</td></tr><tr><th>(C) Roller Width: </th><td>30 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>60 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>100000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>161000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>76000 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>121000 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>1300 rpm</td></tr><tr><th>Mass: </th><td>1690 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.015) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRD-50110</td></tr><tr><th>INA P/N: </th><td>NUTR-50110</td></tr></table>"
859855,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series NUKR Double Row-Heavy Rollers, Stud Type, Shield-Full Complement</td></tr><tr><th>Type: </th><td>Shielded, Full Complement</td></tr><tr><th>(D) Roller OD: </th><td>35 mm</td></tr><tr><th>(d) Stud Dia.: </th><td>16 mm</td></tr><tr><th>(C) Roller Width: </th><td>18 mm</td></tr><tr><th>(B) Overall Width: </th><td>52 mm</td></tr><tr><th>(B1) Stud Length: </th><td>32.5 mm</td></tr><tr><th>(G) Thread: </th><td>M16 x 1.5</td></tr><tr><th>(G1) Thread Length: </th><td>17 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>23000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>27000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>16000 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>18300 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>6500 rpm</td></tr><tr><th>Mass: </th><td>176 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCFD-35</td></tr></table>"
859944,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series NUKR Double Row-Heavy Rollers, Stud Type, Shield-Full Complement</td></tr><tr><th>Type: </th><td>Shielded, Full Complement</td></tr><tr><th>(D) Roller OD: </th><td>40 mm</td></tr><tr><th>(d) Stud Dia.: </th><td>18 mm</td></tr><tr><th>(C) Roller Width: </th><td>20 mm</td></tr><tr><th>(B) Overall Width: </th><td>58 mm</td></tr><tr><th>(B1) Stud Length: </th><td>36.5 mm</td></tr><tr><th>(G) Thread: </th><td>M18 x 1.5</td></tr><tr><th>(G1) Thread Length: </th><td>19 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>24800 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>31000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>18500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>22800 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>5500 rpm</td></tr><tr><th>Mass: </th><td>257 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCFD-40</td></tr></table>"
859958,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series NUKR Double Row-Heavy Rollers, Stud Type, Shield-Full Complement</td></tr><tr><th>Type: </th><td>Shielded, Full Complement</td></tr><tr><th>(D) Roller OD: </th><td>47 mm</td></tr><tr><th>(d) Stud Dia.: </th><td>20 mm</td></tr><tr><th>(C) Roller Width: </th><td>24 mm</td></tr><tr><th>(B) Overall Width: </th><td>66 mm</td></tr><tr><th>(B1) Stud Length: </th><td>40.5 mm</td></tr><tr><th>(G) Thread: </th><td>M20 x 1.5</td></tr><tr><th>(G1) Thread Length: </th><td>21 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>39000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>50000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>28000 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>34500 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>4200 rpm</td></tr><tr><th>Mass: </th><td>380 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCFD-47</td></tr></table>"
859301,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>6 mm</td></tr><tr><th>(D) Roller OD: </th><td>19 mm</td></tr><tr><th>(B) Overall Width: </th><td>12 mm</td></tr><tr><th>(C) Roller Width: </th><td>11 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>14 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>7300 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>10800 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>5500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>7900 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>7000 rpm</td></tr><tr><th>Mass: </th><td>21 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-6</td></tr><tr><th>INA P/N: </th><td>NATV-6</td></tr><tr><th>SKF P/N: </th><td>NATV-6</td></tr><tr><th>NTN P/N: </th><td>NATV-6</td></tr><tr><th>IKO-THK P/N: </th><td>NART-6VR</td></tr></table>"
859342,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>8 mm</td></tr><tr><th>(D) Roller OD: </th><td>24 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>19 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>6800 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>7700 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>5500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>6400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>15000 rpm</td></tr><tr><th>Mass: </th><td>41 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-8</td></tr><tr><th>INA P/N: </th><td>NATR-8</td></tr><tr><th>SKF P/N: </th><td>NATR-8</td></tr><tr><th>NTN P/N: </th><td>NATR-8</td></tr><tr><th>IKO-THK P/N: </th><td>NART-8R</td></tr></table>"
859344,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>8 mm</td></tr><tr><th>(D) Roller OD: </th><td>24 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>19 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>10400 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>15600 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>7800 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>11400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>5500 rpm</td></tr><tr><th>Mass: </th><td>42 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-8</td></tr><tr><th>INA P/N: </th><td>NATV-8</td></tr><tr><th>SKF P/N: </th><td>NATV-8</td></tr><tr><th>NTN P/N: </th><td>NATV-8</td></tr><tr><th>IKO-THK P/N: </th><td>NART-8VR</td></tr></table>"
859482,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>10 mm</td></tr><tr><th>(D) Roller OD: </th><td>30 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>23 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>8100 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>9700 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>6800 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>8400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>11000 rpm</td></tr><tr><th>Mass: </th><td>64 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-10</td></tr><tr><th>INA P/N: </th><td>NATR-10</td></tr><tr><th>SKF P/N: </th><td>NATR-10</td></tr><tr><th>NTN P/N: </th><td>NATR-10</td></tr><tr><th>IKO-THK P/N: </th><td>NART-10R</td></tr></table>"
859486,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>10 mm</td></tr><tr><th>(D) Roller OD: </th><td>30 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>23 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>12200 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>19000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>9500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>14600 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>4500 rpm</td></tr><tr><th>Mass: </th><td>65 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-10</td></tr><tr><th>INA P/N: </th><td>NATV-10</td></tr><tr><th>SKF P/N: </th><td>NATV-10</td></tr><tr><th>NTN P/N: </th><td>NATV-10</td></tr><tr><th>IKO-THK P/N: </th><td>NART-10VR</td></tr></table>"
859529,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>12 mm</td></tr><tr><th>(D) Roller OD: </th><td>32 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>25 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>8700 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>11000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>6900 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>8800 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>9000 rpm</td></tr><tr><th>Mass: </th><td>71 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-12</td></tr><tr><th>INA P/N: </th><td>NATR-12</td></tr><tr><th>SKF P/N: </th><td>NATR-12</td></tr><tr><th>NTN P/N: </th><td>NATR-12</td></tr><tr><th>IKO-THK P/N: </th><td>NART-12R</td></tr></table>"
859531,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>12 mm</td></tr><tr><th>(D) Roller OD: </th><td>32 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>25 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>13200 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>21700 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>9700 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>15400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>3900 rpm</td></tr><tr><th>Mass: </th><td>72 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-12</td></tr><tr><th>INA P/N: </th><td>NATV-12</td></tr><tr><th>SKF P/N: </th><td>NATV-12</td></tr><tr><th>NTN P/N: </th><td>NATV-12</td></tr><tr><th>IKO-THK P/N: </th><td>NART-12VR</td></tr></table>"
859597,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>15 mm</td></tr><tr><th>(D) Roller OD: </th><td>35 mm</td></tr><tr><th>(B) Overall Width: </th><td>19 mm</td></tr><tr><th>(C) Roller Width: </th><td>18 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>27 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>12900 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>19000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>9700 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>14100 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>7000 rpm</td></tr><tr><th>Mass: </th><td>103 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-15</td></tr><tr><th>INA P/N: </th><td>NATR-15</td></tr><tr><th>SKF P/N: </th><td>NATR-15</td></tr><tr><th>NTN P/N: </th><td>NATR-15</td></tr><tr><th>IKO-THK P/N: </th><td>NART-15R</td></tr></table>"
859599,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>15 mm</td></tr><tr><th>(D) Roller OD: </th><td>35 mm</td></tr><tr><th>(B) Overall Width: </th><td>19 mm</td></tr><tr><th>(C) Roller Width: </th><td>18 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>27 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>18300 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>35000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>12800 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>23000 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>3400 rpm</td></tr><tr><th>Mass: </th><td>105 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-15</td></tr><tr><th>INA P/N: </th><td>NATV-15</td></tr><tr><th>SKF P/N: </th><td>NATV-15</td></tr><tr><th>NTN P/N: </th><td>NATV-15</td></tr><tr><th>IKO-THK P/N: </th><td>NART-15VR</td></tr></table>"
859626,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>17 mm</td></tr><tr><th>(D) Roller OD: </th><td>40 mm</td></tr><tr><th>(B) Overall Width: </th><td>21 mm</td></tr><tr><th>(C) Roller Width: </th><td>20 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>32 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>14200 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>20400 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>10900 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>15500 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>6000 rpm</td></tr><tr><th>Mass: </th><td>144 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-17</td></tr><tr><th>INA P/N: </th><td>NATR-17</td></tr><tr><th>SKF P/N: </th><td>NATR-17</td></tr><tr><th>NTN P/N: </th><td>NATR-17</td></tr><tr><th>IKO-THK P/N: </th><td>NART-17R</td></tr></table>"
859628,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>17 mm</td></tr><tr><th>(D) Roller OD: </th><td>40 mm</td></tr><tr><th>(B) Overall Width: </th><td>21 mm</td></tr><tr><th>(C) Roller Width: </th><td>20 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>32 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>21000 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>39500 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>14800 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>26500 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>2900 rpm</td></tr><tr><th>Mass: </th><td>152 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-17</td></tr><tr><th>INA P/N: </th><td>NATV-17</td></tr><tr><th>SKF P/N: </th><td>NATV-17</td></tr><tr><th>NTN P/N: </th><td>NATV-17</td></tr><tr><th>IKO-THK P/N: </th><td>NART-17VR</td></tr></table>"
859702,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Sealed</td></tr><tr><th>(d) Bore Diameter: </th><td>20 mm</td></tr><tr><th>(D) Roller OD: </th><td>47 mm</td></tr><tr><th>(B) Overall Width: </th><td>25 mm</td></tr><tr><th>(C) Roller Width: </th><td>24 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>37 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>19500 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>32000 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>15500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>25500 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>4900 rpm</td></tr><tr><th>Mass: </th><td>246 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.010) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-20</td></tr><tr><th>INA P/N: </th><td>NATR-20</td></tr><tr><th>SKF P/N: </th><td>NATR-20</td></tr><tr><th>NTN P/N: </th><td>NATR-20</td></tr><tr><th>IKO-THK P/N: </th><td>NART-20R</td></tr></table>"
859309,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Unsealed</td></tr><tr><th>(d) Bore Diameter: </th><td>8 mm</td></tr><tr><th>(D) Roller OD: </th><td>24 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>19 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>6800 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>7700 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>5500 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>6400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>15000 rpm</td></tr><tr><th>Mass: </th><td>41 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-8</td></tr><tr><th>INA P/N: </th><td>NATR-8</td></tr><tr><th>SKF P/N: </th><td>NATR-8</td></tr><tr><th>NTN P/N: </th><td>NATR-8</td></tr><tr><th>IKO-THK P/N: </th><td>NART-8R</td></tr></table>"
859311,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Full Complement Unsealed</td></tr><tr><th>(d) Bore Diameter: </th><td>8 mm</td></tr><tr><th>(D) Roller OD: </th><td>24 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>19 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>10400 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>15600 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>7800 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>11400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>5500 rpm</td></tr><tr><th>Mass: </th><td>42 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYR-8</td></tr><tr><th>INA P/N: </th><td>NATV-8</td></tr><tr><th>SKF P/N: </th><td>NATV-8</td></tr><tr><th>NTN P/N: </th><td>NATV-8</td></tr><tr><th>IKO-THK P/N: </th><td>NART-8VR</td></tr></table>"
859460,"<h5>Specifications</h5><table class=""description-table""><tr><th>Item Name: </th><td>Series MYR &amp; MYR-S, MYRV &amp; MYRV-S Single Row, Yoke Type</td></tr><tr><th>Type: </th><td>Caged Unsealed</td></tr><tr><th>(d) Bore Diameter: </th><td>10 mm</td></tr><tr><th>(D) Roller OD: </th><td>30 mm</td></tr><tr><th>(B) Overall Width: </th><td>15 mm</td></tr><tr><th>(C) Roller Width: </th><td>14 mm</td></tr><tr><th>(d1) Clamp Dia.: </th><td>23 mm</td></tr><tr><th>(C) Dynamic Load: </th><td>8100 Newtons</td></tr><tr><th>(Co) Static Load: </th><td>9700 Newtons</td></tr><tr><th>(Cw) Track Roller Dynamic Load: </th><td>6800 Newtons</td></tr><tr><th>(Cow) Track Roller Static Load: </th><td>8400 Newtons</td></tr><tr><th>(n) Max Speed: </th><td>11000 rpm</td></tr><tr><th>Mass: </th><td>64 grams</td></tr><tr><th>Tol. Outside Diameter: </th><td>(0 -0.009) mm</td></tr><tr><th>McGill P/N: </th><td>MCYRR-10</td></tr><tr><th>INA P/N: </th><td>NATR-10</td></tr><tr><th>SKF P/N: </th><td>NATR-10</td></tr><tr><th>NTN P/N: </th><td>NATR-10</td></tr><tr><th>IKO-THK P/N: </th><td>NART-10R</td></tr></table>"
