"ID","DETAIL_ATTRIBUTES"
2292395,"Bolt Circle:7|Bolt Type:Shrouded|Component Type:Standard Sleeve|Coupling Type:Gear Coupling|Height (in):3.80|Length (in):8.60|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):2.84375|Sleeve Type:Flanged|Speed Max (rpm):7900"
2292396,"Bolt Type:Exposed/Shrouded|Component Type:Seal|Coupling Type:Gear Coupling|Height (in):0.65|Includes:Seal|Length (in):5.65|Lube/Non-Lube:Lubricated|Material:Rubber|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292397,"Bolt Type:Exposed/Shrouded|Component Type:Seal Kit|Coupling Type:Gear Coupling|Includes:Seal Kit|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Series:Model B"
2292399,"Bolt Type:Exposed/Shrouded|Component Type:Spacer Limited End Float Disc|Coupling Type:Gear Coupling|Includes:Spacer Limited End Float Disc|Lube/Non-Lube:Lubricated|Material:Phenolic Disc|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292401,"Bolt Type:Exposed/Shrouded|Component Type:Vertical Plate|Coupling Type:Gear Coupling|Includes:Vertical Plate|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Series:Fast, Series H, Waldron"
2292402,"Component Type:Seal|Coupling Type:Gear Coupling|Includes:Seal|Lube/Non-Lube:Lubricated|Material:BUNA-N|Measurement System:Imperial|Model:Powerlign|Series:Fast, Series H, Waldron"
2292403,"Component Type:Spirolox Ring|Coupling Type:Gear Coupling|Height (in):0.45|Includes:Spirolox Ring|Length (in):4.75|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Powerlign|Series:Waldron"
2292404,"Bolt Type:Exposed/Shrouded|Component Type:Buffer Ring|Coupling Type:Gear Coupling|Height (in):0.15|Includes:Sleeve Buffer Ring|Length (in):4.50|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292405,"Bolt Circle:5.875|Bolt Type:Exposed|Bore Size Max:2.75|Bore Type:Rough Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:6|Fastener Size & Length:1/2 x 2 1/4|Length Through Bore (in):2.4375|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):4.625|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292406,"Bolt Circle:5.875|Bolt Type:Exposed|Bore Size Max:2.75|Bore Type:Finished Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:6|Fastener Size & Length:1/2 x 2 1/4|Length Through Bore (in):2.4375|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):4.625|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292411,"Bolt Type:Exposed|Bore Size Max:3.375|Bore Type:Rough Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:6|Fastener Size & Length:1/2 x 2 1/4|Length Through Bore (in):2.28125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:2.75|Measurement System:Imperial|Min Compatible Bore Size (in):0|Min Compatible Bore Size Flex Hub (in):0|Overall Length (in):4.687|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292412,"Bolt Type:Exposed|Bore Size Max:3.375|Bore Type:Finished Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:6|Fastener Size & Length:1/2 x 2 1/4|Length Through Bore (in):2.28125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:2.75|Measurement System:Imperial|Min Compatible Bore Size (in):0|Min Compatible Bore Size Flex Hub (in):0|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292416,"Bolt Circle:5.875|Bolt Type:Exposed|Component Type:Standard Sleeve|Coupling Type:Gear Coupling|Height (in):4.70|Length (in):7.60|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):2.3125|Sleeve Type:Flanged|Speed Max (rpm):9300"
2292417,"Bore Size Max:2.75|Bore Type:Rough Bore|Component Type:Flex Hub|Coupling Type:Gear Coupling|Height (in):3.00|Hub Diameter (in):4|Length (in):5.00|Length Through Bore (in):2.4375|Length Through Bore (mm):61.9125|Lube/Non-Lube:Lubricated|Material:Carbon steel|Max Bore w/standard key:2.75|Measurement System:Imperial|Model:Waldron|Size Code:2|Sleeve Outside Diameter (in):7|Speed Max (rpm):5900"
2292419,"Bolt Type:Exposed|Bore Size Max:2.582|Bore Type:Taper Lock Bushing|Component Type:Flex Hub|Coupling Type:Gear Coupling|Height (in):3.10|Hub Diameter (in):4|Length (in):5.00|Length Through Bore (in):2.44|Length Through Bore (mm):31.75|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:2|Sleeve Outside Diameter (in):7|Speed Max (rpm):4850"
2292424,"Bolt Type:Exposed/Shrouded|Component Type:Limited End Float Disc|Coupling Type:Gear Coupling|Height (in):0.55|Includes:End Float Plate|Length (in):6.15|Lube/Non-Lube:Lubricated|Material:Phenolic Disc|Measurement System:Imperial|Model:Waldron|Series:Waldron|Total LEF:0.125"
2292425,"Bore Size Max:2.75|Bore Type:Rough Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Height (in):4.90|Hub Diameter (in):4.001|Length (in):6.40|Length Through Bore (in):4.22|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:2|Sleeve Outside Diameter (in):7|Speed Max (rpm):4850"
2292426,"Bore Range (in):0 to 2.75|Bore Size Max:1.749|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):4.001|Length Through Bore (in):3|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:2|Sleeve Outside Diameter (in):7|Speed Max (rpm):4850"
2292427,"Bore Range (in):0 to 2.75|Bore Size Max:2|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):4.001|Length Through Bore (in):3.5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:2|Sleeve Outside Diameter (in):7|Speed Max (rpm):4850"
2292430,"Bolt Type:Flangeless|Component Type:Flangeless Sleeve|Coupling Type:Gear Coupling|Height (in):4.60|Length (in):6.00|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):2.3125|Sleeve Type:Continuous|Speed Max (rpm):5900"
2292431,"Bolt Type:Exposed/Shrouded|Component Type:Pilot Ring|Coupling Type:Gear Coupling|Height (in):0.35|Includes:Pilot Ring|Length (in):6.00|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292432,"Bolt Circle:5.8125|Bolt Type:Shrouded|Bore Size Max:2.75|Bore Type:Rough Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:10|Fastener Size & Length:3/8 x 1|Length Through Bore (in):2.4375|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):4.625|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292433,"Bolt Circle:5.8125|Bolt Type:Shrouded|Bore Size Max:2.75|Bore Type:Finished Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:10|Fastener Size & Length:3/8 x 1|Length Through Bore (in):2.4375|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):4.625|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292438,"Bolt Circle:5.8125|Bolt Type:Shrouded|Bore Size Max:3.375|Bore Type:Rough Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:10|Fastener Size & Length:3/8 x 1|Hub Diameter (in):4.812|Length Through Bore (in):2.28125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:2.75|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):4.625|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292439,"Bolt Type:Shrouded|Bore Size Max:3.375|Bore Type:Finished Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:10|Fastener Size & Length:3/8 x 1|Length Through Bore (in):2.28125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:2.75|Measurement System:Imperial|Min Compatible Bore Size (in):0|Rating HP @ 100 RPM:50|Speed Max (rpm):5900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292440,"Bolt Type:Shrouded|Bore Range (in):0 to 2.75|Bore Size Max:2|Bore Size Min:0|Bore Type:Taper Lock Bushing|Component Type:Rigid Hub|Coupling Type:Gear Coupling|Hub Diameter (in):4.81|Length Through Bore (in):1.34|Length Through Bore (mm):31.75|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:2|Sleeve Outside Diameter (in):7|Speed Max (rpm):4850"
2292441,"Bolt Circle:5.8125|Bolt Type:Shrouded|Component Type:Standard Sleeve|Coupling Type:Gear Coupling|Height (in):7.50|Length (in):7.50|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):2.3125|Sleeve Type:Flanged|Speed Max (rpm):9300"
2292442,"Bolt Type:Exposed/Shrouded|Component Type:Seal|Coupling Type:Gear Coupling|Height (in):0.70|Includes:Seal|Length (in):8.15|Lube/Non-Lube:Lubricated|Material:Rubber|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292443,"Bolt Type:Exposed/Shrouded|Component Type:Seal Kit|Coupling Type:Gear Coupling|Includes:Seal Kit|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Series:Model B"
2292444,"Bolt Type:Exposed/Shrouded|Component Type:Spacer Limited End Float Disc|Coupling Type:Gear Coupling|Includes:Spacer Limited End Float Disc|Lube/Non-Lube:Lubricated|Material:Phenolic Disc|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292446,"Bolt Type:Exposed/Shrouded|Component Type:Stop Plate|Coupling Type:Gear Coupling|Includes:Stop Plate|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron|Total Slide:1.1875"
2292447,"Bolt Type:Exposed/Shrouded|Component Type:Vertical Plate|Coupling Type:Gear Coupling|Includes:Vertical Plate|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292450,"Bolt Type:Exposed/Shrouded|Component Type:Buffer Ring|Coupling Type:Gear Coupling|Height (in):1.00|Includes:Buffer Ring|Length (in):9.45|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292451,"Bolt Circle:9.5|Bolt Type:Exposed|Bore Size Max:4.75|Bore Type:Rough Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:3/4 x 3 3/8|Hub Diameter (in):6.625|Length Through Bore (in):4.1875|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):1.5|Overall Length (in):7.625|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292452,"Bolt Circle:9.5|Bolt Type:Exposed|Bore Size Max:4.75|Bore Type:Finished Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:3/4 x 3 3/8|Length Through Bore (in):4.1875|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):1.5|Overall Length (in):7.625|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292457,"Bolt Type:Exposed|Bore Size Max:5.5|Bore Type:Rough Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:3/4 x 3 3/8|Hub Diameter (in):7.75|Length Through Bore (in):4.03125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:4.75|Measurement System:Imperial|Min Compatible Bore Size (in):0|Min Compatible Bore Size Flex Hub (in):1.5|Min Compatible Bore Size Rigid Hub (in):2.25|Overall Length (in):8.438|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292458,"Bolt Type:Exposed|Bore Size Max:5.5|Bore Type:Finished Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:3/4 x 3 3/8|Length Through Bore (in):4.03125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:4.75|Measurement System:Imperial|Min Compatible Bore Size (in):0|Min Compatible Bore Size Flex Hub (in):1.5|Min Compatible Bore Size Rigid Hub (in):2.25|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292461,"Bolt Circle:9.5|Bolt Type:Exposed|Component Type:Standard Sleeve|Coupling Type:Gear Coupling|Height (in):5.00|Length (in):11.30|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):3.8125|Sleeve Type:Flanged|Speed Max (rpm):6000"
2292462,"Bore Size Max:4.75|Bore Type:Rough Bore|Component Type:Flex Hub|Coupling Type:Gear Coupling|Height (in):4.80|Hub Diameter (in):6.625|Length (in):11.30|Length Through Bore (in):4.1875|Length Through Bore (mm):106.3625|Lube/Non-Lube:Lubricated|Material:Carbon steel|Max Bore w/standard key:4.75|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3900"
2292464,"Bolt Type:Exposed|Bore Size Max:4.512|Bore Type:Taper Lock Bushing|Component Type:Flex Hub|Coupling Type:Gear Coupling|Hub Diameter (in):6.625|Length Through Bore (in):4.1875|Length Through Bore (mm):87.3125|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3180"
2292466,"Bolt Type:Exposed/Shrouded|Component Type:Limited End Float Disc|Coupling Type:Gear Coupling|Includes:Limited End Float Disc|Lube/Non-Lube:Lubricated|Material:Phenolic Disc|Measurement System:Imperial|Model:Waldron|Series:Waldron|Total LEF:0.1875"
2292468,"Bolt Type:Exposed/Shrouded|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Height (in):7.50|Includes:Mill Motor Hub|Length (in):8.60|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Series:Fast, Series H, Waldron|Size Code:3.5"
2292469,"Bore Range (in):0 to 4.5|Bore Size Max:3|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):6.626|Length Through Bore (in):4.5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3900"
2292470,"Bore Range (in):0 to 4.5|Bore Size Max:3.25|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):6.626|Length Through Bore (in):4.5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3900"
2292471,"Bore Range (in):0 to 4.5|Bore Size Max:3.625|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):6.626|Length Through Bore (in):5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3900"
2292472,"Bore Range (in):0 to 4.5|Bore Size Max:4.249|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):6.626|Length Through Bore (in):5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3900"
2292473,"Bore Range (in):0 to 4.5|Bore Size Max:4.6225|Bore Size Min:0|Bore Type:Taper bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):6.626|Length Through Bore (in):5.5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3900"
2292474,"Bolt Circle:9.28125|Bolt Type:Shrouded|Bore Size Max:4.75|Bore Type:Rough Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:12|Fastener Size & Length:5/8 x 1 5/8|Length Through Bore (in):4.1875|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):1.5|Overall Length (in):7.625|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292475,"Bolt Circle:9.28125|Bolt Type:Shrouded|Bore Size Max:4.75|Bore Type:Finished Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:12|Fastener Size & Length:5/8 x 1 5/8|Length Through Bore (in):4.1875|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):1.5|Overall Length (in):7.625|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292480,"Bolt Type:Shrouded|Bore Size Max:5.5|Bore Type:Rough Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:12|Fastener Size & Length:5/8 x 1 5/8|Hub Diameter (in):7.75|Length Through Bore (in):4.03125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:4.75|Measurement System:Imperial|Min Compatible Bore Size (in):1.5|Overall Length (in):8.438|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292481,"Bolt Type:Shrouded|Bore Size Max:5.5|Bore Type:Finished Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:12|Fastener Size & Length:5/8 x 1 5/8|Length Through Bore (in):4.03125|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:4.75|Measurement System:Imperial|Min Compatible Bore Size (in):1.5|Rating HP @ 100 RPM:230|Speed Max (rpm):3900|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292482,"Bolt Type:Shrouded|Bore Size Max:3.5|Bore Type:Taper Lock Bushing|Component Type:Rigid Hub|Coupling Type:Gear Coupling|Hub Diameter (in):7.75|Length Through Bore (in):3.59|Length Through Bore (mm):87.3125|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3.5|Sleeve Outside Diameter (in):11|Speed Max (rpm):3180"
2292483,"Bolt Circle:9.28125|Bolt Type:Shrouded|Component Type:Standard Sleeve|Coupling Type:Gear Coupling|Height (in):5.20|Length (in):11.30|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):3.8125|Sleeve Type:Flanged|Speed Max (rpm):3900"
2292484,"Bolt Type:Exposed/Shrouded|Component Type:Seal|Coupling Type:Gear Coupling|Height (in):0.75|Includes:Seal|Length (in):7.30|Lube/Non-Lube:Lubricated|Material:Rubber|Measurement System:Imperial|Model:Waldron|Series:Fast, Series H, Waldron"
2292485,"Bolt Type:Exposed/Shrouded|Component Type:Seal Kit|Coupling Type:Gear Coupling|Includes:Seal Kit|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Series:Fast, Series H, Waldron"
2292486,"Bolt Type:Exposed/Shrouded|Component Type:Spacer Limited End Float Disc|Coupling Type:Gear Coupling|Includes:Spacer Limited End Float Disc|Lube/Non-Lube:Lubricated|Material:Phenolic Disc|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292488,"Bolt Type:Exposed/Shrouded|Component Type:Vertical Plate|Coupling Type:Gear Coupling|Includes:Vertical Plate|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292490,"Component Type:Seal|Coupling Type:Gear Coupling|Height (in):1.30|Length (in):6.85|Lube/Non-Lube:Lubricated|Material:BUNA-N|Measurement System:Imperial|Model:Powerlign"
2292492,"Bolt Type:Exposed/Shrouded|Component Type:Buffer Ring|Coupling Type:Gear Coupling|Height (in):0.60|Includes:Sleeve Buffer Ring|Length (in):8.15|Lube/Non-Lube:Lubricated|Material:Alloy steel|Measurement System:Imperial|Model:Waldron|Series:Waldron"
2292493,"Bolt Circle:8.125|Bolt Type:Exposed|Bore Size Max:4|Bore Type:Rough Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:5/8 x 2 3/4|Length Through Bore (in):3.59375|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):6.5625|Rating HP @ 100 RPM:150|Speed Max (rpm):4300|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292494,"Bolt Circle:8.125|Bolt Type:Exposed|Bore Size Max:4|Bore Type:Finished Bore|Configuration:Full Flex|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:5/8 x 2 3/4|Length Through Bore (in):3.59375|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Measurement System:Imperial|Min Compatible Bore Size (in):0|Overall Length (in):6.5625|Rating HP @ 100 RPM:150|Speed Max (rpm):4300|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292499,"Bolt Type:Exposed|Bore Size Max:4.75|Bore Type:Rough Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:5/8 x 2 3/4|Length Through Bore (in):3.46875|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:4|Measurement System:Imperial|Min Compatible Bore Size (in):0|Min Compatible Bore Size Flex Hub (in):0|Min Compatible Bore Size Rigid Hub (in):1.375|Overall Length (in):6.844|Rating HP @ 100 RPM:150|Speed Max (rpm):4300|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292500,"Bolt Type:Exposed|Bore Size Max:4.75|Bore Type:Finished Bore|Configuration:Flex Rigid|Coupling Type:Gear Coupling|Fastener Quantity:8|Fastener Size & Length:5/8 x 2 3/4|Length Through Bore (in):3.46875|Lube/Non-Lube:Lubricated|Material:Medium Carbon Steel|Max Bore w/standard key for Flex Hub:4|Measurement System:Imperial|Min Compatible Bore Size (in):0|Min Compatible Bore Size Flex Hub (in):0|Min Compatible Bore Size Rigid Hub (in):1.375|Rating HP @ 100 RPM:150|Speed Max (rpm):4300|Style:Waldron|Tooth Profile:40 Degree Pressure Angle Tooth"
2292504,"Bolt Circle:8.125|Bolt Type:Exposed|Component Type:Standard Sleeve|Coupling Type:Gear Coupling|Height (in):4.40|Length (in):9.50|Lube/Non-Lube:Lubricated|Measurement System:Imperial|Model:Waldron|Sleeve Material:Steel|Sleeve Overall Length (in):3.28125|Sleeve Type:Flanged|Speed Max (rpm):6800"
2292505,"Bore Size Max:4|Bore Type:Rough Bore|Component Type:Flex Hub|Coupling Type:Gear Coupling|Height (in):4.20|Hub Diameter (in):5.625|Length (in):9.60|Length Through Bore (in):3.5938|Length Through Bore (mm):91.28125|Lube/Non-Lube:Lubricated|Material:Carbon steel|Max Bore w/standard key:4|Measurement System:Imperial|Model:Waldron|Size Code:3|Sleeve Outside Diameter (in):9.4375|Speed Max (rpm):4300"
2292507,"Bolt Type:Exposed|Bore Size Max:3.837|Bore Type:Taper Lock Bushing|Component Type:Flex Hub|Coupling Type:Gear Coupling|Hub Diameter (in):5.626|Length Through Bore (in):3.59|Length Through Bore (mm):76.2|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3|Sleeve Outside Diameter (in):9.4375|Speed Max (rpm):3650"
2292508,"Bore Range (in):0 to 4|Bore Size Max:4|Bore Size Min:0|Bore Type:Finished Bore|Component Type:Flex Hub|Coupling Type:Gear Coupling|Height (in):9.75|Hub Diameter (in):6.75|Length (in):9.75|Length Through Bore (in):3.5938|Length Through Bore (mm):91.28125|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3|Sleeve Outside Diameter (in):5.625|Speed Max (rpm):4300"
2292509,"Bolt Type:Exposed/Shrouded|Component Type:Limited End Float Disc|Coupling Type:Gear Coupling|Height (in):1.55|Includes:Limited End Float Disc|Length (in):7.30|Lube/Non-Lube:Lubricated|Material:Phenolic Disc|Measurement System:Imperial|Model:Waldron|Series:Waldron|Total LEF:0.1875"
2292510,"Bolt Type:Exposed/Shrouded|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Height (in):7.60|Includes:Mill Motor Hub|Length (in):8.80|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Series:Series H|Size Code:3"
2292511,"Bore Range (in):0 to 4|Bore Size Max:2.5|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):5.626|Length Through Bore (in):4|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3|Sleeve Outside Diameter (in):9.4375|Speed Max (rpm):4300"
2292512,"Bore Range (in):0 to 4|Bore Size Max:2.9985|Bore Size Min:0|Bore Type:Taper Bore|Component Type:Mill Motor Hub|Coupling Type:Gear Coupling|Hub Diameter (in):5.626|Length Through Bore (in):4.5|Lube/Non-Lube:Lubricated|Material:Carbon steel|Measurement System:Imperial|Model:Waldron|Size Code:3|Sleeve Outside Diameter (in):9.4375|Speed Max (rpm):4300"
