"ID","DETAIL_ATTRIBUTES"
520365,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:1506|Chain Pitch:15mm|Chain Pitch (in):0.59|Chain Pitch (mm):15|Chain Strength (N):1066|Chain Strength (lbs):240|Chain Width (in):6 in|Chain Width (mm):152.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.26|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520379,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:1506|Chain Pitch:15mm|Chain Pitch (in):0.59|Chain Pitch (mm):15|Chain Strength (N/m):13131|Chain Strength (lbs/ft):900|Chain Width (in):9 in|Chain Width (mm):228.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.26|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520386,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5705|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N/m):17508|Chain Strength (lbs/ft):1200|Chain Width (in):12 in|Chain Width (mm):304.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.021|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520393,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5705|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N/m):17508|Chain Strength (lbs/ft):1200|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.021|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520401,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5705|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N/m):17508|Chain Strength (lbs/ft):1200|Chain Width (in):24 in|Chain Width (mm):609.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.021|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520405,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5705|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N/m):17508|Chain Strength (lbs/ft):1200|Chain Width (in):30 in|Chain Width (mm):762 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.021|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520409,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5705|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N/m):17508|Chain Strength (lbs/ft):1200|Chain Width (in):36 in|Chain Width (mm):914.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.021|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520432,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5706|Chain Pitch:1.5in|Chain Pitch (in):1.5|Chain Pitch (mm):38.1|Chain Strength (N/m):17508|Chain Strength (lbs/ft):1200|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.221|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520461,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:5935|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):13131|Chain Strength (lbs/ft):900|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.021|Rod/Pin Material:Polypropylene|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520521,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):6.69 in|Chain Width (mm):170 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520523,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):10.04 in|Chain Width (mm):255 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520525,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):13.39 in|Chain Width (mm):340 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520528,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):16.73 in|Chain Width (mm):425 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520531,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):20.08 in|Chain Width (mm):510 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520532,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):23.43 in|Chain Width (mm):595 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520536,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7526|Chain Pitch:0.5in|Chain Pitch (in):0.5|Chain Pitch (mm):12.7|Chain Strength (N/m):9002|Chain Strength (lbs/ft):617|Chain Width (in):30.12 in|Chain Width (mm):765 mm|Curve Chain Strength (N):9002|Curve Chain Strength (lbs):617|Curve Retention Type:PT|Height (in):0.00|Length (in):0.00|Open Area (%):0.39|Rod/Pin Material:GVK|Series:Side-flexing|Straight or Side-Flex:Side-flexing|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520538,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):10 in|Chain Width (mm):254 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520541,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):12 in|Chain Width (mm):304.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520549,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):15 in|Chain Width (mm):381 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520551,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):16 in|Chain Width (mm):406.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520556,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520561,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):20 in|Chain Width (mm):508 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520568,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):24 in|Chain Width (mm):609.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520579,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):30 in|Chain Width (mm):762 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520581,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):32 in|Chain Width (mm):812.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520586,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):36 in|Chain Width (mm):914.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520598,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):48 in|Chain Width (mm):1219.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520616,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7705|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):9 in|Chain Width (mm):228.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.03|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520630,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7706|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):17.5 in|Chain Width (mm):444.5 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.08|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520631,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7706|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.08|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520638,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:7706|Chain Pitch:1in|Chain Pitch (in):1|Chain Pitch (mm):25.4|Chain Strength (N/m):43041|Chain Strength (lbs/ft):2950|Chain Width (in):24 in|Chain Width (mm):609.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.08|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520680,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):10 in|Chain Width (mm):254 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520692,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):15 in|Chain Width (mm):381 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520697,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520703,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):20 in|Chain Width (mm):508 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520704,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):21 in|Chain Width (mm):533.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520707,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):24 in|Chain Width (mm):609.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520709,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):27 in|Chain Width (mm):685.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520710,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):3 in|Chain Width (mm):76.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520714,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):30 in|Chain Width (mm):762 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520718,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):36 in|Chain Width (mm):914.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520723,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):42 in|Chain Width (mm):1066.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520727,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):48 in|Chain Width (mm):1219.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520732,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):54 in|Chain Width (mm):1371.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520737,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):60 in|Chain Width (mm):1524 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520740,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):72 in|Chain Width (mm):1828.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520744,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8505|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):9 in|Chain Width (mm):228.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.041|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Solid Top|Volume:0|Width (in):0.00"
520752,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8506|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):15 in|Chain Width (mm):381 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.21|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520754,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8506|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):18 in|Chain Width (mm):457.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.21|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520762,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8506|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):24 in|Chain Width (mm):609.6 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.21|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520768,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8506|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):30 in|Chain Width (mm):762 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.21|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520773,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8506|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):36 in|Chain Width (mm):914.4 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.21|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520780,"Chain Material:HP|Chain Material Description:Brown High Performance|Chain Number:8506|Chain Pitch:0.75in|Chain Pitch (in):0.75|Chain Pitch (mm):19.05|Chain Strength (N/m):29180|Chain Strength (lbs/ft):2000|Chain Width (in):48 in|Chain Width (mm):1219.2 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Open Area (%):0.21|Rod/Pin Material:Polyester|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:Flush Grid|Volume:0|Width (in):0.00"
520818,"Chain Material:HT|Chain Material Description:Beige High Temperature|Chain Number:1505 RubberTop®|Chain Pitch:15mm|Chain Pitch (in):0.59|Chain Pitch (mm):15|Chain Strength (N/m):7879|Chain Strength (lbs/ft):540|Chain Width (in):12 in|Chain Width (mm):304.8 mm|Curve Retention Type:Straight|Height (in):0.00|Length (in):0.00|Number of SuperGrip/RubberTop Rows:1 Row|Open Area (%):0.02|Rod/Pin Material:Polyester|SG/RT Spacing (Pitches):Every Pitch|Series:Straight Running|Straight or Side-Flex:Straight Running|Surface Type:RubberTop®|Volume:0|Width (in):0.00"
