file-name,catalog-number,list-price,net-price,is-product-not-found
3-4397.xhtml,EPH11053,,,
3-4398.xhtml,EPH10857,,,
3-4399.xhtml,EPH10856,,,
3-44.xhtml,LGHMS324H,"$6,730.00","$4,374.50",
3-440.xhtml,SUSD351,"$1,190.00",$773.50,
3-4400.xhtml,EPH10854,$97.00,$63.05,
3-4401.xhtml,,,,/file/general/404top.png
3-4402.xhtml,EP21655,,,
3-4403.xhtml,EP21653,,,
3-4404.xhtml,EP21355,,,
3-4405.xhtml,EP21353,,,
3-4406.xhtml,EP21055,,,
3-4407.xhtml,EP21053,,,
3-4408.xhtml,EP20855,,,
3-4409.xhtml,EP20853,,,
3-441.xhtml,SURD352,"$1,190.00",$773.50,
3-4410.xhtml,EP20653,,,
3-4411.xhtml,EP20455,,,
3-4412.xhtml,EP20453,,,
3-4413.xhtml,EP11659,,,
3-4414.xhtml,EP11658,,,
3-4415.xhtml,EP11657,,,
3-4416.xhtml,EP11655,,,
3-4417.xhtml,EP11654,$300.00,$195.00,
3-4418.xhtml,EP11653,$308.00,$200.20,
3-4419.xhtml,EP11359,$32.00,$20.80,
3-442.xhtml,SURD351,"$1,190.00",$773.50,
3-4420.xhtml,EP11358,$258.00,$167.70,
3-4421.xhtml,EP11357,,,
3-4422.xhtml,EP11356,,,
3-4423.xhtml,EP11355,$433.00,$281.45,
3-4424.xhtml,EP11354L,,,
3-4425.xhtml,EP11354,$197.00,$128.05,
3-4426.xhtml,EP11059,$32.00,$20.80,
3-4427.xhtml,EP11058,,,
3-4428.xhtml,EP11057,,,
3-4429.xhtml,EP11056,$41.00,$26.65,
3-443.xhtml,SULD352,"$1,190.00",$773.50,
3-4430.xhtml,EP11055,,,
3-4431.xhtml,EP11054L,$255.00,$165.75,
3-4432.xhtml,EP11054,,,
3-4433.xhtml,EP11053,,,
3-4434.xhtml,EP10858,$137.00,$89.05,
3-4435.xhtml,EP10855,,,
3-4436.xhtml,EP10854,,,
3-4437.xhtml,EP10853,,,
3-4438.xhtml,EP10659,,,
3-4439.xhtml,EP10658,,,
3-444.xhtml,SUSD202,"$1,004.00",$652.60,
3-4440.xhtml,EP10657,,,
3-4441.xhtml,EP10656,$32.00,$20.80,
3-4442.xhtml,EP10654,$62.00,$40.30,
3-4443.xhtml,EP10653,,,
3-4444.xhtml,EP10554L,,,
3-4445.xhtml,EP10554,,,
3-4446.xhtml,EP10459,,,
3-4447.xhtml,EP10458,$97.00,$63.05,
3-4448.xhtml,EP10457,,,
3-4449.xhtml,EP10456,,,
3-445.xhtml,SUSD201,"$1,004.00",$652.60,
3-4450.xhtml,EP10455,$150.00,$97.50,
3-4451.xhtml,EP10454,$53.00,$34.45,
3-4452.xhtml,EP10453,,,
3-4453.xhtml,,,,/file/general/404top.png
3-4454.xhtml,,,,/file/general/404top.png
3-4455.xhtml,,,,/file/general/404top.png
3-4456.xhtml,EP2,,,
3-4457.xhtml,EP1,"$3,206.00","$2,083.90",
3-4458.xhtml,,,,/file/general/404top.png
3-4459.xhtml,ELP80,$649.00,$421.85,
3-446.xhtml,SURD202,"$1,004.00",$652.60,
3-4460.xhtml,ELP60,,,
3-4461.xhtml,ELP30,,,
3-4462.xhtml,ELP15,$184.00,$119.60,
3-4463.xhtml,ELP10,$168.00,$109.20,
3-4464.xhtml,,,,/file/general/404top.png
3-4465.xhtml,ED6TWS,"$2,115.00","$1,374.75",
3-4466.xhtml,ED6TWL,"$3,555.00","$2,310.75",
3-4467.xhtml,ED18TWS,"$2,835.00","$1,842.75",
3-4468.xhtml,ED12TWS,"$2,433.00","$1,581.45",
3-4469.xhtml,ED12TWL,,,
3-447.xhtml,SURD201,"$1,004.00",$652.60,
3-4470.xhtml,E495,"$12,798.00","$8,318.70",
3-4471.xhtml,E494,"$11,925.00","$7,751.25",
3-4472.xhtml,E492,"$8,519.00","$5,537.35",
3-4473.xhtml,E393,"$4,199.00","$2,729.35",
3-4474.xhtml,E392,"$3,201.00","$2,080.65",
3-4475.xhtml,E391,"$1,839.00","$1,195.35",
3-4476.xhtml,E291,"$1,306.00",$848.90,
3-4477.xhtml,E290PLUS,"$1,052.00",$683.80,
3-4478.xhtml,DSATWS,"$1,814.00","$1,179.10",
3-4479.xhtml,DSATWL,,,
3-448.xhtml,SULD202,"$1,004.00",$652.60,
3-4480.xhtml,DR270,"$2,895.00","$1,881.75",
3-4481.xhtml,DR160,,,
3-4482.xhtml,DR100,,,
3-4483.xhtml,DR75,,,
3-4484.xhtml,DR50,"$1,202.00",$781.30,
3-4485.xhtml,DR25,,,
3-4486.xhtml,DGR1PC,,,
3-4487.xhtml,DGR1B,,,
3-4488.xhtml,DGR2,"$1,661.00","$1,079.65",
3-4489.xhtml,CW750,"$1,323.00",$859.95,
3-449.xhtml,SULD201,"$1,004.00",$652.60,
3-4490.xhtml,CW550,$854.00,$555.10,
3-4491.xhtml,CW350,$798.00,$518.70,
3-4492.xhtml,CW166,$656.00,$426.40,
3-4493.xhtml,CUSP1000,"$15,489.00","$10,067.85",
3-4494.xhtml,CUSP750,"$11,702.00","$7,606.30",
3-4495.xhtml,CUSP600,"$9,974.00","$6,483.10",
3-4496.xhtml,CUSP500,"$8,584.00","$5,579.60",
3-4497.xhtml,CUSP400,"$7,195.00","$4,676.75",
3-4498.xhtml,CUSP300,"$6,192.00","$4,024.80",
3-4499.xhtml,CUSP250,"$4,331.00","$2,815.15",
3-45.xhtml,RARH602,"$4,723.00","$3,069.95",
3-450.xhtml,SUSD121,,,
3-4500.xhtml,CUSP200,"$3,979.00","$2,586.35",
3-4501.xhtml,CUSP150,"$3,212.00","$2,087.80",
3-4502.xhtml,CUSP100,"$2,728.00","$1,773.20",
3-4503.xhtml,CUSP75,"$2,009.00","$1,305.85",
3-4504.xhtml,CUSP50,"$1,484.00",$964.60,
3-4505.xhtml,CUSP30,"$1,259.00",$818.35,
3-4506.xhtml,CUSP20,"$1,071.00",$696.15,
3-4507.xhtml,CUSP10,,,
3-4508.xhtml,CULP50,"$1,142.00",$742.30,
3-4509.xhtml,CULP30,$971.00,$631.15,
3-451.xhtml,SURD121,$757.00,$492.05,
3-4510.xhtml,CULP20,$826.00,$536.90,
3-4511.xhtml,CULP10,$703.00,$456.95,
3-4512.xhtml,CT604,$209.00,$135.85,
3-4513.xhtml,CR400,$62.00,$40.30,
3-4514.xhtml,CPM116,$97.00,$63.05,
3-4515.xhtml,CPF115,$209.00,$135.85,
3-4516.xhtml,CMF250,$80.00,$52.00,
3-4517.xhtml,CM115,,,
3-4518.xhtml,CM16,"$1,945.00","$1,264.25",
3-4519.xhtml,CM7,"$1,269.00",$824.85,
3-452.xhtml,SULD121,$757.00,$492.05,
3-4520.xhtml,CM6,$406.00,$263.90,
3-4521.xhtml,CM4,$858.00,$557.70,
3-4522.xhtml,CM1,$607.00,$394.55,
3-4523.xhtml,CH604,$52.00,$33.80,
3-4524.xhtml,CH100,$297.00,$193.05,
3-4525.xhtml,CFM250,,,
3-4526.xhtml,CFF250,$212.00,$137.80,
3-4527.xhtml,CF115,,,
3-4528.xhtml,CD415M,$28.00,$18.20,
3-4529.xhtml,CD411M,$24.00,$15.60,
3-453.xhtml,SUSD92,$757.00,$492.05,
3-4530.xhtml,CD411,$21.00,$13.65,
3-4531.xhtml,CC24500,,,
3-4532.xhtml,CC24463,,,
3-4533.xhtml,CC24425,,,
3-4534.xhtml,CC24413,,,
3-4535.xhtml,CC24388,,,
3-4536.xhtml,CC24375,,,
3-4537.xhtml,CC24350,,,
3-4538.xhtml,CC24338,,,
3-4539.xhtml,CC24313,,,
3-454.xhtml,SURD92,$757.00,$492.05,
3-4540.xhtml,CC24130,,,
3-4541.xhtml,CC24125,,,
3-4542.xhtml,CC24120,,,
3-4543.xhtml,CC24115,,,
3-4544.xhtml,CC24110,,,
3-4545.xhtml,CC24105,,,
3-4546.xhtml,CC24100,,,
3-4547.xhtml,CC2495,,,
3-4548.xhtml,CC2490,,,
3-4549.xhtml,CC2485,,,
3-455.xhtml,SULD92,$757.00,$492.05,
3-4550.xhtml,CC2480,,,
3-4551.xhtml,CC12388,,,
3-4552.xhtml,CC12375,,,
3-4553.xhtml,CC12350,,,
3-4554.xhtml,CC12338,,,
3-4555.xhtml,CC12313,"$9,936.00","$6,458.40",
3-4556.xhtml,CC12300,,,
3-4557.xhtml,CC12293,,,
3-4558.xhtml,CC12275,,,
3-4559.xhtml,CC12256,,,
3-456.xhtml,SUSD52,$664.00,$431.60,
3-4560.xhtml,CC12238,,,
3-4561.xhtml,CC12219,,,
3-4562.xhtml,CC12100,"$11,250.00","$7,312.50",
3-4563.xhtml,CC1295,,,
3-4564.xhtml,CC1290,,,
3-4565.xhtml,CC1285,,,
3-4566.xhtml,CC1280,,,
3-4567.xhtml,CC1275,,,
3-4568.xhtml,CC1270,,,
3-4569.xhtml,CC1265,,,
3-457.xhtml,SUSD51,$664.00,$431.60,
3-4570.xhtml,CC1260,,,
3-4571.xhtml,CC1255,,,
3-4572.xhtml,CC6313,,,
3-4573.xhtml,CC6293,,,
3-4574.xhtml,CC6275,,,
3-4575.xhtml,CC6256,,,
3-4576.xhtml,CC6238,,,
3-4577.xhtml,CC6219,,,
3-4578.xhtml,CC6200,,,
3-4579.xhtml,CC6181,,,
3-458.xhtml,SURD52,$664.00,$431.60,
3-4580.xhtml,CC6163,"$7,581.00","$4,927.65",
3-4581.xhtml,CC680,,,
3-4582.xhtml,CC675,,,
3-4583.xhtml,CC670,,,
3-4584.xhtml,CC665,,,
3-4585.xhtml,CC660,,,
3-4586.xhtml,CC655,"$8,007.00","$5,204.55",
3-4587.xhtml,CC650,,,
3-4588.xhtml,CC646,,,
3-4589.xhtml,CC641,,,
3-459.xhtml,SURD51,$664.00,$431.60,
3-4590.xhtml,CC3238,,,
3-4591.xhtml,CC3219,,,
3-4592.xhtml,CC3200,,,
3-4593.xhtml,CC3181,,,
3-4594.xhtml,CC3163,,,
3-4595.xhtml,CC3144,,,
3-4596.xhtml,CC3125,,,
3-4597.xhtml,CC360,,,
3-4598.xhtml,CC355,,,
3-4599.xhtml,CC350,,,
3-46.xhtml,RARH306,"$4,155.00","$2,700.75",
3-460.xhtml,SULD52,$664.00,$431.60,
3-4600.xhtml,CC346,,,
3-4601.xhtml,CC341,,,
3-4602.xhtml,CC336,,,
3-4603.xhtml,CC332,,,
3-4604.xhtml,,,,/file/general/404top.png
3-4605.xhtml,,,,/file/general/404top.png
3-4606.xhtml,,,,/file/general/404top.png
3-4607.xhtml,,,,/file/general/404top.png
3-4608.xhtml,C604,$101.00,$65.65,
3-4609.xhtml,BZ13401,$508.00,$330.20,
3-461.xhtml,SULD51,$664.00,$431.60,
3-4610.xhtml,BZ12392,"$2,860.00","$1,859.00",
3-4611.xhtml,BZ12391,"$2,145.00","$1,394.25",
3-4612.xhtml,BZ12385,$864.00,$561.60,
3-4613.xhtml,BZ12384,$644.00,$418.60,
3-4614.xhtml,BZ12383,$534.00,$347.10,
3-4615.xhtml,BZ12382,$462.00,$300.30,
3-4616.xhtml,BZ12377,$125.00,$81.25,
3-4617.xhtml,BZ12376,$642.00,$417.30,
3-4618.xhtml,BZ12375,$515.00,$334.75,
3-4619.xhtml,BZ12374,"$8,727.00","$5,672.55",
3-462.xhtml,SUSD22,,,
3-4620.xhtml,BZ12372,"$2,563.00","$1,665.95",
3-4621.xhtml,BZ12371,"$2,378.00","$1,545.70",
3-4622.xhtml,BZ12351,"$1,529.00",$993.85,
3-4623.xhtml,BZ12341,"$1,083.00",$703.95,
3-4624.xhtml,BZ12091,$122.00,$79.30,
3-4625.xhtml,BZ12071,$281.00,$182.65,
3-4626.xhtml,BZ12061,$558.00,$362.70,
3-4627.xhtml,BZ12051,$435.00,$282.75,
3-4628.xhtml,BZ12041,$330.00,$214.50,
3-4629.xhtml,BZ12031,$241.00,$156.65,
3-463.xhtml,SUSD21,$606.00,$393.90,
3-4630.xhtml,BZ12021,$161.00,$104.65,
3-4631.xhtml,BZ12011,$153.00,$99.45,
3-4632.xhtml,BW150AW,$291.00,$189.15,
3-4633.xhtml,BW15025,$222.00,$144.30,
3-4634.xhtml,BSH7550,$114.00,$74.10,
3-4635.xhtml,BSH7546,$101.00,$65.65,
3-4636.xhtml,BSH7543,$88.00,$57.20,
3-4637.xhtml,BSH7538,$75.00,$48.75,
3-4638.xhtml,BSH7536,$70.00,$45.50,
3-4639.xhtml,BSH7535,$77.00,$50.05,
3-464.xhtml,SURD22,$606.00,$393.90,
3-4640.xhtml,BSH7532,$61.00,$39.65,
3-4641.xhtml,BSH7530,$58.00,$37.70,
3-4642.xhtml,BSH7527,$58.00,$37.70,
3-4643.xhtml,BSH7524,$55.00,$35.75,
3-4644.xhtml,BSH75200,$118.00,$76.70,
3-4645.xhtml,BSH75194,$114.00,$74.10,
3-4646.xhtml,BSH7519,$53.00,$34.45,
3-4647.xhtml,BSH75188,$111.00,$72.15,
3-4648.xhtml,BSH75175,$102.00,$66.30,
3-4649.xhtml,BSH75163,$86.00,$55.90,
3-465.xhtml,SURD21,$606.00,$393.90,
3-4650.xhtml,BSH75156,$84.00,$54.60,
3-4651.xhtml,BSH75144,$70.00,$45.50,
3-4652.xhtml,BSH75131,$69.00,$44.85,
3-4653.xhtml,BSH75125,$61.00,$39.65,
3-4654.xhtml,BSH75094,$61.00,$39.65,
3-4655.xhtml,BSH75088,$55.00,$35.75,
3-4656.xhtml,BSH2595,"$1,540.00","$1,001.00",
3-4657.xhtml,BSH2590,"$1,540.00","$1,001.00",
3-4658.xhtml,BSH2585,"$1,501.00",$975.65,
3-4659.xhtml,BSH2580,"$1,377.00",$895.05,
3-466.xhtml,SULD22,$606.00,$393.90,
3-4660.xhtml,BSH2575,"$1,311.00",$852.15,
3-4661.xhtml,BSH2570,"$1,311.00",$852.15,
3-4662.xhtml,BSH2565,"$1,311.00",$852.15,
3-4663.xhtml,BSH25613,"$4,478.00","$2,910.70",
3-4664.xhtml,BSH25600,"$4,478.00","$2,910.70",
3-4665.xhtml,BSH25575,"$3,578.00","$2,325.70",
3-4666.xhtml,BSH25538,"$3,572.00","$2,321.80",
3-4667.xhtml,BSH25525,"$3,572.00","$2,321.80",
3-4668.xhtml,BSH25519,"$3,572.00","$2,321.80",
3-4669.xhtml,BSH25513,"$2,938.00","$1,909.70",
3-467.xhtml,SULD21,$606.00,$393.90,
3-4670.xhtml,BSH25500,"$2,938.00","$1,909.70",
3-4671.xhtml,BSH25488,"$2,938.00","$1,909.70",
3-4672.xhtml,BSH25475,"$2,850.00","$1,852.50",
3-4673.xhtml,BSH25463,"$2,580.00","$1,677.00",
3-4674.xhtml,BSH25450,"$2,569.00","$1,669.85",
3-4675.xhtml,BSH25438,"$2,335.00","$1,517.75",
3-4676.xhtml,BSH25425,"$2,335.00","$1,517.75",
3-4677.xhtml,BSH25419,"$2,335.00","$1,517.75",
3-4678.xhtml,BSH25400,"$2,001.00","$1,300.65",
3-4679.xhtml,BSH25388,"$2,001.00","$1,300.65",
3-468.xhtml,STSS352,,,
3-4680.xhtml,BSH25363,"$1,540.00","$1,001.00",
3-4681.xhtml,BSH25350,"$1,540.00","$1,001.00",
3-4682.xhtml,BSH25338,"$1,501.00",$975.65,
3-4683.xhtml,BSH25325,"$1,377.00",$895.05,
3-4684.xhtml,BSH25319,"$1,377.00",$895.05,
3-4685.xhtml,BSH25313,"$1,311.00",$852.15,
3-4686.xhtml,BSH25306,"$1,311.00",$852.15,
3-4687.xhtml,BSH25300,"$1,311.00",$852.15,
3-4688.xhtml,BSH25288,"$1,311.00",$852.15,
3-4689.xhtml,BSH25281,"$1,311.00",$852.15,
3-469.xhtml,STSS351,$966.00,$627.90,
3-4690.xhtml,BSH25269,"$1,311.00",$852.15,
3-4691.xhtml,BSH25263,"$1,311.00",$852.15,
3-4692.xhtml,BSH25250,"$1,278.00",$830.70,
3-4693.xhtml,BSH25244,"$1,278.00",$830.70,
3-4694.xhtml,BSH25155,"$4,478.00","$2,910.70",
3-4695.xhtml,BSH25150,"$4,478.00","$2,910.70",
3-4696.xhtml,BSH25145,"$3,578.00","$2,325.70",
3-4697.xhtml,BSH25140,"$3,572.00","$2,321.80",
3-4698.xhtml,BSH25135,"$3,572.00","$2,321.80",
3-4699.xhtml,BSH25125,"$2,938.00","$1,909.70",
3-47.xhtml,LGHNC224,"$3,312.00","$2,152.80",
3-470.xhtml,STRS352,,,
3-4700.xhtml,BSH25120,"$2,850.00","$1,852.50",
3-4701.xhtml,BSH25115,"$2,580.00","$1,677.00",
3-4702.xhtml,BSH25110,"$2,335.00","$1,517.75",
3-4703.xhtml,BSH25105,"$2,023.00","$1,314.95",
3-4704.xhtml,BSH25100,"$2,001.00","$1,300.65",
3-4705.xhtml,BSH1595,$919.00,$597.35,
3-4706.xhtml,BSH1590,$625.00,$406.25,
3-4707.xhtml,BSH1585,$622.00,$404.30,
3-4708.xhtml,BSH1580,$538.00,$349.70,
3-4709.xhtml,BSH1575,$467.00,$303.55,
3-471.xhtml,STRS351,$966.00,$627.90,
3-4710.xhtml,BSH1570,$394.00,$256.10,
3-4711.xhtml,BSH1565,$299.00,$194.35,
3-4712.xhtml,BSH1560,$272.00,$176.80,
3-4713.xhtml,BSH1555,$233.00,$151.45,
3-4714.xhtml,BSH1550,$229.00,$148.85,
3-4715.xhtml,BSH15463,"$1,360.00",$884.00,
3-4716.xhtml,BSH1546,$227.00,$147.55,
3-4717.xhtml,BSH15450,"$1,257.00",$817.05,
3-4718.xhtml,BSH15438,"$1,257.00",$817.05,
3-4719.xhtml,BSH1543,,,
3-472.xhtml,STLS352,,,
3-4720.xhtml,BSH15425,"$1,161.00",$754.65,
3-4721.xhtml,BSH15419,"$1,161.00",$754.65,
3-4722.xhtml,BSH15400,"$1,161.00",$754.65,
3-4723.xhtml,BSH15388,"$1,019.00",$662.35,
3-4724.xhtml,BSH1538,$227.00,$147.55,
3-4725.xhtml,BSH15363,$919.00,$597.35,
3-4726.xhtml,BSH1536,$227.00,$147.55,
3-4727.xhtml,BSH15350,$625.00,$406.25,
3-4728.xhtml,BSH1535,,,
3-4729.xhtml,BSH15338,,,
3-473.xhtml,STLS351,$966.00,$627.90,
3-4730.xhtml,BSH15325,$543.00,$352.95,
3-4731.xhtml,BSH15319,$533.00,$346.45,
3-4732.xhtml,BSH15313,$538.00,$349.70,
3-4733.xhtml,BSH15300,$467.00,$303.55,
3-4734.xhtml,BSH15288,$502.00,$326.30,
3-4735.xhtml,BSH15281,,,
3-4736.xhtml,BSH15269,,,
3-4737.xhtml,BSH15263,$338.00,$219.70,
3-4738.xhtml,BSH15250,$299.00,$194.35,
3-4739.xhtml,BSH15244,,,
3-474.xhtml,STSS202,,,
3-4740.xhtml,BSH15238,$272.00,$176.80,
3-4741.xhtml,BSH15231,$277.00,$180.05,
3-4742.xhtml,BSH15225,$252.00,$163.80,
3-4743.xhtml,BSH15219,$233.00,$151.45,
3-4744.xhtml,BSH15213,$253.00,$164.45,
3-4745.xhtml,BSH15206,$230.00,$149.50,
3-4746.xhtml,BSH15200,$229.00,$148.85,
3-4747.xhtml,BSH15194,$229.00,$148.85,
3-4748.xhtml,BSH15188,$252.00,$163.80,
3-4749.xhtml,BSH15163,$227.00,$147.55,
3-475.xhtml,STSS201,$870.00,$565.50,
3-4750.xhtml,BSH15156,$227.00,$147.55,
3-4751.xhtml,BSH15144,$227.00,$147.55,
3-4752.xhtml,BSH15115,"$1,360.00",$884.00,
3-4753.xhtml,BSH15110,"$1,257.00",$817.05,
3-4754.xhtml,BSH15105,"$1,161.00",$754.65,
3-4755.xhtml,BSH15100,"$1,019.00",$662.35,
3-4756.xhtml,BSH1095,$538.00,$349.70,
3-4757.xhtml,BSH1090,$538.00,$349.70,
3-4758.xhtml,BSH1085,$446.00,$289.90,
3-4759.xhtml,BSH1080,$394.00,$256.10,
3-476.xhtml,STRS202,,,
3-4760.xhtml,BSH1075,$339.00,$220.35,
3-4761.xhtml,BSH1070,$265.00,$172.25,
3-4762.xhtml,BSH1065,$237.00,$154.05,
3-4763.xhtml,BSH1060,$197.00,$128.05,
3-4764.xhtml,BSH1055,,,
3-4765.xhtml,BSH1050,$130.00,$84.50,
3-4766.xhtml,BSH1046,$108.00,$70.20,
3-4767.xhtml,BSH1043,$104.00,$67.60,
3-4768.xhtml,BSH10388,$587.00,$381.55,
3-4769.xhtml,BSH1038,$84.00,$54.60,
3-477.xhtml,STRS201,$870.00,$565.50,
3-4770.xhtml,BSH10363,$538.00,$349.70,
3-4771.xhtml,BSH1036,$83.00,$53.95,
3-4772.xhtml,BSH10350,$446.00,$289.90,
3-4773.xhtml,BSH1035,$83.00,$53.95,
3-4774.xhtml,BSH10338,$491.00,$319.15,
3-4775.xhtml,BSH10325,$426.00,$276.90,
3-4776.xhtml,BSH10319,$426.00,$276.90,
3-4777.xhtml,BSH10313,$393.00,$255.45,
3-4778.xhtml,BSH10306,$357.00,$232.05,
3-4779.xhtml,BSH10300,$341.00,$221.65,
3-478.xhtml,STLS202,,,
3-4780.xhtml,BSH1030,$75.00,$48.75,
3-4781.xhtml,BSH10288,$300.00,$195.00,
3-4782.xhtml,BSH10281,$265.00,$172.25,
3-4783.xhtml,BSH1027,$75.00,$48.75,
3-4784.xhtml,BSH10269,$265.00,$172.25,
3-4785.xhtml,BSH10263,$249.00,$161.85,
3-4786.xhtml,BSH10250,$228.00,$148.20,
3-4787.xhtml,BSH10244,$210.00,$136.50,
3-4788.xhtml,BSH1024,$75.00,$48.75,
3-4789.xhtml,BSH10238,$197.00,$128.05,
3-479.xhtml,STLS201,$870.00,$565.50,
3-4790.xhtml,BSH10231,$169.00,$109.85,
3-4791.xhtml,BSH10225,$163.00,$105.95,
3-4792.xhtml,BSH10219,$159.00,$103.35,
3-4793.xhtml,BSH10213,$154.00,$100.10,
3-4794.xhtml,BSH10206,$144.00,$93.60,
3-4795.xhtml,BSH10200,$130.00,$84.50,
3-4796.xhtml,BSH10194,$121.00,$78.65,
3-4797.xhtml,BSH1019,$73.00,$47.45,
3-4798.xhtml,BSH10188,$114.00,$74.10,
3-4799.xhtml,BSH10175,$105.00,$68.25,
3-48.xhtml,LGM305,$286.00,$185.90,
3-480.xhtml,STSS121,$615.00,$399.75,
3-4800.xhtml,BSH10163,$99.00,$64.35,
3-4801.xhtml,BSH10156,$84.00,$54.60,
3-4802.xhtml,BSH10144,$83.00,$53.95,
3-4803.xhtml,BSH10131,$75.00,$48.75,
3-4804.xhtml,BSH10125,$75.00,$48.75,
3-4805.xhtml,BSH10100,$587.00,$381.55,
3-4806.xhtml,BSH10094,$73.00,$47.45,
3-4807.xhtml,BSH10088,$73.00,$47.45,
3-4808.xhtml,BRP606,"$11,422.00","$7,424.30",
3-4809.xhtml,BRP306,"$6,246.00","$4,059.90",
3-481.xhtml,STRS121,$615.00,$399.75,
3-4810.xhtml,BRP106L,"$2,449.00","$1,591.85",
3-4811.xhtml,BRP106C,"$3,938.00","$2,559.70",
3-4812.xhtml,BRC46,"$1,608.00","$1,045.20",
3-4813.xhtml,BRC25,$789.00,$512.85,
3-4814.xhtml,BRC106,"$1,749.00","$1,136.85",
3-4815.xhtml,BRCAP,,,
3-4816.xhtml,BR200,,,
3-4817.xhtml,BR150,$110.00,$71.50,
3-4818.xhtml,BLTWS,$403.00,$261.95,
3-4819.xhtml,BLTWL,$653.00,$424.45,
3-482.xhtml,STLS121,$615.00,$399.75,
3-4820.xhtml,BLS1506,"$12,648.00","$8,221.20",
3-4821.xhtml,BLS506,"$8,496.00","$5,522.40",
3-4822.xhtml,BHP5751G,"$15,054.00","$9,785.10",
3-4823.xhtml,BHP3751G,"$9,430.00","$6,129.50",
3-4824.xhtml,BHP2751G,"$5,843.00","$3,797.95",
3-4825.xhtml,BHP1772,"$1,679.00","$1,091.35",
3-4826.xhtml,BHP1762,"$1,001.00",$650.65,
3-4827.xhtml,BHP1752,"$3,546.00","$2,304.90",
3-4828.xhtml,BHP582,"$3,119.00","$2,027.35",
3-4829.xhtml,BHP580,"$1,467.00",$953.55,
3-483.xhtml,STSS100,,,
3-4830.xhtml,BHP562,"$5,652.00","$3,673.80",
3-4831.xhtml,BHP561GEE,,,
3-4832.xhtml,BHP561GCE,,,
3-4833.xhtml,BHP561GCB,"$13,388.00","$8,702.20",
3-4834.xhtml,BHP561GEB,"$13,256.00","$8,616.40",
3-4835.xhtml,BHP561GA,"$11,401.00","$7,410.65",
3-4836.xhtml,BHP561G,"$10,033.00","$6,521.45",
3-4837.xhtml,BHP552,"$4,999.00","$3,249.35",
3-4838.xhtml,BHP551G,"$9,357.00","$6,082.05",
3-4839.xhtml,BHP382,"$1,474.00",$958.10,
3-484.xhtml,STRS100,$719.00,$467.35,
3-4840.xhtml,BHP380,$874.00,$568.10,
3-4841.xhtml,BHP362,"$5,217.00","$3,391.05",
3-4842.xhtml,BHP361GCE,,,
3-4843.xhtml,BHP361GCB,,,
3-4844.xhtml,BHP361GEE,,,
3-4845.xhtml,BHP361GEB,"$10,339.00","$6,720.35",
3-4846.xhtml,BHP361GA,"$8,484.00","$5,514.60",
3-4847.xhtml,BHP361G,"$7,151.00","$4,648.15",
3-4848.xhtml,BHP352,"$2,428.00","$1,578.20",
3-4849.xhtml,BHP351G,"$4,220.00","$2,743.00",
3-485.xhtml,STLS100,$719.00,$467.35,
3-4850.xhtml,BHP282,$416.00,$270.40,
3-4851.xhtml,BHP280,$826.00,$536.90,
3-4852.xhtml,BHP262,"$3,260.00","$2,119.00",
3-4853.xhtml,BHP261GCE,,,
3-4854.xhtml,BHP261GCB,,,
3-4855.xhtml,BHP261GEE,,,
3-4856.xhtml,BHP261GEB,"$7,822.00","$5,084.30",
3-4857.xhtml,BHP261GA,"$5,968.00","$3,879.20",
3-4858.xhtml,BHP261G,"$4,558.00","$2,962.70",
3-4859.xhtml,BHP252,"$1,361.00",$884.65,
3-486.xhtml,STSS92,,,
3-4860.xhtml,BHP251G,"$2,564.00","$1,666.60",
3-4861.xhtml,BHP181,$237.00,$154.05,
3-4862.xhtml,BHP180,$466.00,$302.90,
3-4863.xhtml,BHP162CE,,,
3-4864.xhtml,BHP162CB,,,
3-4865.xhtml,BHP162EE,,,
3-4866.xhtml,BHP162EB,"$5,683.00","$3,693.95",
3-4867.xhtml,BHP162A,"$3,916.00","$2,545.40",
3-4868.xhtml,BHP162,"$2,456.00","$1,596.40",
3-4869.xhtml,BHP152,"$1,863.00","$1,210.95",
3-487.xhtml,STRS92,$663.00,$430.95,
3-4870.xhtml,BH200,,,
3-4871.xhtml,BH150,$83.00,$53.95,
3-4872.xhtml,BFZ16421,$46.00,$29.90,
3-4873.xhtml,BFZ16411,$46.00,$29.90,
3-4874.xhtml,BFZ16324,$79.00,$51.35,
3-4875.xhtml,BFZ16323,$64.00,$41.60,
3-4876.xhtml,BFZ16312,$81.00,$52.65,
3-4877.xhtml,BFZ16301,$29.00,$18.85,
3-4878.xhtml,BFZ1630,$29.00,$18.85,
3-4879.xhtml,BA15025BSPM,,,
3-488.xhtml,STLS92,$663.00,$430.95,
3-4880.xhtml,B200,,,
3-4881.xhtml,B150B,$293.00,$190.45,
3-4882.xhtml,B150,$179.00,$116.35,
3-4883.xhtml,AW53,$122.00,$79.30,
3-4884.xhtml,AW51,$162.00,$105.30,
3-4885.xhtml,ATP1500,"$7,598.00","$4,938.70",
3-4886.xhtml,ATM9,"$9,084.00","$5,904.60",
3-4887.xhtml,ATM4,"$6,378.00","$4,145.70",
3-4888.xhtml,ATM2,"$2,043.00","$1,327.95",
3-4889.xhtml,AR630,$55.00,$35.75,
3-489.xhtml,STSS52,$502.00,$326.30,
3-4890.xhtml,AR400,$55.00,$35.75,
3-4891.xhtml,AOT250,"$2,294.00","$1,491.10",
