PART-ID,CATALOG_NUMBER,UPC,WEIGHT,MAIN_IMAGE,INSTALLATION-MANUAL,ATTRIBUTES
2274801,2 1/2H EB FF,662384140033,55.45,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/364/112/Article_2274801_Still02_9_2274801-ASSEMBLED_02.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1912-01E.pdf,"Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:Series H|Coupling Size:2.5|Bore Size Max:3.5|Bore Type:Rough Bore|Speed Max (rpm):7900|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):8.375|Configuration:Full Flex|Length Through Bore (in):3.03125|Rating HP @ 100 RPM:90|Overall Length (in):5.375|Model Name:H1-7FF_Master|Fastener Size & Length:5/8 x 2 3/4|Fastener Quantity:6|Tooth Profile:Straight faced, Involute Stub Tooth|Bolt Type:Exposed|Bolt Circle:7.125|Compatible Bore Size [Min] (in):0.9375|"
2275279,5H EB FR,662384140309,372.82,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/789/Series_H_EB_FR_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1912-01E.pdf,"Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:Series H|Coupling Size:5|Bore Size Max:6.875|Bore Type:Rough Bore|Speed Max (rpm):4300|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):15.3125|Configuration:Flex Rigid|Length Through Bore (in):5.6875|Rating HP @ 100 RPM:700|Overall Length (in):11.407|Model Name:H_1-7_FR_Master|Fastener Size & Length:7/8 x 4 1/4|Fastener Quantity:8|Tooth Profile:Straight faced, Involute Stub Tooth|Bolt Type:Exposed|Compatible Bore Size [Min] (in):0|Max Bore w/standard key for Flex Hub:6.875|Compatible Bore Size Flex Hub [Min] (in):3.125|Compatible Bore Size Rigid Hub [Min] (in):3|"
2275170,4 1/2H SB FF FB,662384146578,241.07,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/789/Series_H_EB_FR_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1912-01E.pdf,"Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:Series H|Coupling Size:4.5|Bore Size Max:6|Bore Type:Finished Bore|Speed Max (rpm):4770|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):13.625|Configuration:Full Flex|Length Through Bore (in):5.3125|Rating HP @ 100 RPM:505|Overall Length (in):9.6875|Hub Diameter (in):8.5|Fastener Size & Length:5/8 x 1 5/8|Fastener Quantity:14|Tooth Profile:Straight faced, Involute Stub Tooth|Bolt Type:Shrouded|Bolt Circle:11.75|Compatible Bore Size [Min] (in):3|"
2275097,5H SB FF,662384140200,349.99,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/789/Series_H_EB_FR_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1912-01E.pdf,"Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:Series H|Coupling Size:5|Bore Size Max:6.875|Bore Type:Rough Bore|Speed Max (rpm):4300|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):15.3125|Configuration:Full Flex|Length Through Bore (in):6.03125|Rating HP @ 100 RPM:700|Overall Length (in):11.0625|Hub Diameter (in):9.5|Fastener Size & Length:3/4 x 2 1/8|Fastener Quantity:14|Tooth Profile:Straight faced, Involute Stub Tooth|Bolt Type:Shrouded|Bolt Circle:13.1875|Compatible Bore Size [Min] (in):3.125|"
2280550,4 1/2F EB FR,662384010336,222.17,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/788/Series_F_EB_FR_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1900-01E.pdf,Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:FASTS|Coupling Size:4.5|Bore Size Max:4.75|Bore Type:Rough Bore|Speed Max (rpm):4770|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):13.625|Configuration:Flex Rigid|Length Through Bore (in):5.0625|Rating HP @ 100 RPM:505|Overall Length (in):10.72|Hub Diameter (in):10.125|Model Name:1-5-7_FR|Fastener Size & Length:3/4 x 3 3/8|Fastener Quantity:10|Tooth Profile:Straight Faced Involute Hub tooth|Bolt Type:Exposed|Compatible Bore Size [Min] (in):0|Max Bore w/standard key for Flex Hub:4.75|Compatible Bore Size Flex Hub [Min] (in):3|Compatible Bore Size Rigid Hub [Min] (in):3|
2280766,4F SB FR,662384010244,173.91,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/788/Series_F_EB_FR_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1900-01E.pdf,Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:FASTS|Coupling Size:4|Bore Size Max:4.25|Bore Type:Rough Bore|Speed Max (rpm):5260|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):12.5|Configuration:Flex Rigid|Length Through Bore (in):4.4375|Rating HP @ 100 RPM:375|Overall Length (in):8.625|Model Name:1-5-7_FR|Fastener Size & Length:5/8 x 1 5/8|Fastener Quantity:14|Tooth Profile:Straight Faced Involute Hub tooth|Bolt Type:Shrouded|Compatible Bore Size [Min] (in):0|Max Bore w/standard key for Flex Hub:4.25|Compatible Bore Size Flex Hub [Min] (in):2.625|Compatible Bore Size Rigid Hub [Min] (in):2.5|
2281186,4 1/2W SB FF,662384160192,250.79,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/790/Series_W_EB_FF_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_499701E.pdf,Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:Waldron|Coupling Size:4.5|Bore Size Max:6|Bore Type:Rough Bore|Speed Max (rpm):3200|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):13.625|Configuration:Full Flex|Length Through Bore (in):5.375|Rating HP @ 100 RPM:480|Overall Length (in):9.625|Hub Diameter (in):8.5|Fastener Size & Length:5/8 x 1 5/8|Fastener Quantity:14|Tooth Profile:40 Degree Pressure Angle Tooth|Bolt Type:Shrouded|Bolt Circle:11.75|Compatible Bore Size [Min] (in):2|
2287100,153 KD 1 LL FB,662384090055,28.36,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/799/437/Kop-Flex_KD_1_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_22-001E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD1|Coupling Size:153|Bore Size Max:2.25|Bore Type:Finished Bore|Speed Max (rpm):4500|Measurement System:Imperial|Outside Diameter (in):5.5|Rough Bore:0.5|Bore Range (in):0.5 to 2.25|Configuration:2 long hubs|Total WR2 (lb-in2):83.9|Total Length (Std Hub Post) (in):6.44|Hub Material:Carbon Steel|Axial Capacity (+/-):0.075|Torque [Max] (ft-lb):1313|Rating HP @ 100 RPM:12.5|Bore Size Min:0.5|Compatible Bore Size (long hub) [Max] (in):2.25|Compatible Bore Size (long hub) [Min] (in):0.5|Length Through Bore (long hub) (in):3.16|Speed Max Balanced (rpm):7500|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|
2282051,3B EB FR FB,662384032062,57.73,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/788/Series_F_EB_FR_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_1900-01E.pdf,Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:FASTS Model B|Coupling Size:3|Bore Size Max:4|Bore Type:Finished Bore|Speed Max (rpm):6800|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):8.375|Configuration:Flex Rigid|Length Through Bore (in):2.90625|Rating HP @ 100 RPM:110|Fastener Size & Length:0.5|Fastener Quantity:8|Tooth Profile:Straight Faced Involute Hub tooth|Bolt Type:Exposed|Compatible Bore Size [Min] (in):0|Compatible Bore Size Flex Hub [Min] (in):0|Compatible Bore Size Rigid Hub [Min] (in):1.375|
2286797,203 KD 1 SS FB,662384090062,35,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/799/437/Kop-Flex_KD_1_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_22-001E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD1|Coupling Size:203|Bore Size Max:2.75|Bore Type:Finished Bore|Speed Max (rpm):4100|Measurement System:Imperial|Rough Bore:0.75|Bore Range (in):0.75 to 2.75|Configuration:2 standard hubs|Total WR2 (lb-in2):184|Total Length (Std Hub Post) (in):7.31|Hub Material:Carbon Steel|Axial Capacity (+/-):0.09|Torque [Max] (ft-lb):2400|Rating HP @ 100 RPM:22.9|Length Through Bore standard hub (in):3|Bore Size Min:0.75|Speed Max Balanced (rpm):6700|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Total Length (Two Hub Reverse) (in):10.31|
2287555,153 KD 2 LS438,662384150414,34.55,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/816/Kop-Flex_KD%202.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD2|Coupling Size:153|Bore Size Max:2.88|Bore Type:Rough Bore|Speed Max (rpm):14200|Measurement System:Imperial|Outside Diameter (in):5.69|Rough Bore:0.75|Max C Bore:3.88|Bore Range (in):0.75 to 2.88|Configuration:1 long hub/1 standard hub|Stock C Dimension:4.375|Total WR2 (lb-in2):93.1|Total Length (Std Hub Post) (in):9.495|Hub Material:Carbon Steel|Axial Capacity (+/-):0.075|Length Through Bore (in):2|Torque [Max] (ft-lb):1313|Rating HP @ 100 RPM:12.5|Length Through Bore standard hub (in):2|Bore Size Min:0.75|Compatible Bore Size (long hub) [Max] (in):2.88|Compatible Bore Size (long hub) [Min] (in):0.75|Length Through Bore (long hub) (in):3.12|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):4.12|
2287563,153 KD 2 LS500,662384150476,35.01,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/816/Kop-Flex_KD%202.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD2|Coupling Size:153|Bore Size Max:2.88|Bore Type:Rough Bore|Speed Max (rpm):14200|Measurement System:Imperial|Outside Diameter (in):5.69|Rough Bore:0.75|Max C Bore:3.88|Bore Range (in):0.75 to 2.88|Configuration:1 long hub/1 standard hub|Stock C Dimension:5|Total WR2 (lb-in2):93.1|Total Length (Std Hub Post) (in):10.12|Hub Material:Carbon Steel|Axial Capacity (+/-):0.075|Torque [Max] (ft-lb):1313|Rating HP @ 100 RPM:12.5|Length Through Bore standard hub (in):2|Bore Size Min:0.75|Compatible Bore Size (long hub) [Max] (in):2.88|Compatible Bore Size (long hub) [Min] (in):0.75|Length Through Bore (long hub) (in):3.12|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):4.12|
2287878,103 KD 2 LL500,662384150308,16.11,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/816/Kop-Flex_KD%202.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD2|Coupling Size:103|Bore Size Max:1.88|Bore Type:Rough Bore|Speed Max (rpm):17000|Measurement System:Imperial|Outside Diameter (in):4.31|Rough Bore:0.5|Max C Bore:2.38|Bore Range (in):0.5 to 1.875|Configuration:2 long hubs|Stock C Dimension:5|Total WR2 (lb-in2):22|Total Length (Std Hub Post) (in):10|Hub Material:Carbon Steel|Axial Capacity (+/-):0.06|Torque [Max] (ft-lb):452|Rating HP @ 100 RPM:4.3|Compatible Bore Size (long hub) [Max] (in):1.88|Compatible Bore Size (long hub) [Min] (in):0.5|Length Through Bore (long hub) (in):2.5|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):2.62|
2298065,80 ES FB,662384081350,33.77,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/876/904/Single_Spacer.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_08-1530E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Elastomeric Coupling|Style:Single Spacer (ES)|Coupling Size:8|Bore Size Max:4.125|Bore Type:Finished Bore|Speed Max (rpm):2800|Measurement System:Imperial|Outside Diameter (in):9.4375|Shaft Separation Max. (C):5|Hub Sep. (L) Wide Mount:3|Shaft Separation Min. (C):0.125|Stock Rough Bore (E Hub):1.25|Torque [Max] (in-lb):24270|Bore w/ Std. Keyway - Min E or R Hub:3.75|Bore w/ Std. Keyway - Max E or R Hub:1.5|Bore w/ Std. Keyway - Max S Hub:4.125|Bore w/ Std. Keyway - Min S Hub:1.875|Stock Rough Bore (S Hub):1.75|
2432474,304 KD 20 JS800,662384015294,,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:304|Bore Size Max:4.75|Bore Type:Rough Bore|Speed Max (rpm):9900|Measurement System:Imperial|Outside Diameter (in):9.25|Max C Bore:6.44|Bore Range (in):1.5 to 4.75|Configuration:1 jumbo hub/1 standard hub|Stock C Dimension:8|Total WR2 (lb-in2):1190|Total Length (Std Hub Post) (in):16.13|Hub Material:Carbon Steel|Axial Capacity (+/-):0.17|Length Through Bore (in):8.13|Torque [Max] (ft-lb):14833|Rating HP @ 100 RPM:141|Length Through Bore standard hub (in):3.38|Bore Size Min:1.5|Length Through Bore (long hub) (in):4.75|Compatible Bore Size (jumbo hub) [Max] (in):6.5|Compatible Bore Size (jumbo hub) [Min] (in):4.25|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):6.75|
2431906,304 KD 20 LL700,662384014723,163.01,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:304|Bore Size Max:4.75|Bore Type:Rough Bore|Speed Max (rpm):9900|Measurement System:Imperial|Outside Diameter (in):9.25|Max C Bore:6.44|Bore Range (in):1.5 to 4.75|Configuration:2 long hubs|Stock C Dimension:7|Total WR2 (lb-in2):1190|Total Length (Std Hub Post) (in):16.5|Hub Material:Carbon Steel|Axial Capacity (+/-):0.17|Torque [Max] (ft-lb):14833|Rating HP @ 100 RPM:141|Compatible Bore Size (long hub) [Max] (in):4.75|Compatible Bore Size (long hub) [Min] (in):1.5|Length Through Bore (long hub) (in):4.75|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):6.75|
2432342,204 KD 20 JS700,662384015164,70.32,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:204|Bore Size Max:3.25|Bore Type:Rough Bore|Speed Max (rpm):13000|Measurement System:Imperial|Outside Diameter (in):6.62|Max C Bore:4.5|Bore Range (in):1 to 3.25|Configuration:1 jumbo hub/1 standard hub|Stock C Dimension:7|Total WR2 (lb-in2):230|Total Length (Std Hub Post) (in):12.87|Hub Material:Carbon Steel|Axial Capacity (+/-):0.11|Torque [Max] (ft-lb):6000|Rating HP @ 100 RPM:57.1|Length Through Bore standard hub (in):2.25|Bore Size Min:1|Length Through Bore (long hub) (in):3.62|Compatible Bore Size (jumbo hub) [Max] (in):4.62|Compatible Bore Size (jumbo hub) [Min] (in):2.75|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):4.75|
2432771,304 KD 20 JS1000 FB,662384015591,,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:304|Bore Size Max:4.75|Bore Type:Finished Bore|Speed Max (rpm):9900|Measurement System:Imperial|Outside Diameter (in):9.25|Max C Bore:6.44|Bore Range (in):1.5 to 4.75|Configuration:1 jumbo hub/1 standard hub|Stock C Dimension:10|Total WR2 (lb-in2):1190|Total Length (Std Hub Post) (in):18.13|Hub Material:Carbon Steel|Axial Capacity (+/-):0.17|Torque [Max] (ft-lb):14833|Rating HP @ 100 RPM:141|Length Through Bore standard hub (in):3.38|Bore Size Min:1.5|Length Through Bore (long hub) (in):4.75|Compatible Bore Size (jumbo hub) [Max] (in):6.5|Compatible Bore Size (jumbo hub) [Min] (in):4.25|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|
2432789,304 KD 20 JS1200 FB,662384015607,,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:304|Bore Size Max:4.75|Bore Type:Finished Bore|Speed Max (rpm):9900|Measurement System:Imperial|Outside Diameter (in):9.25|Max C Bore:6.44|Bore Range (in):1.5 to 4.75|Configuration:1 jumbo hub/1 standard hub|Stock C Dimension:12|Total WR2 (lb-in2):1190|Total Length (Std Hub Post) (in):20.13|Hub Material:Carbon Steel|Axial Capacity (+/-):0.17|Torque [Max] (ft-lb):14833|Rating HP @ 100 RPM:141|Length Through Bore standard hub (in):3.38|Bore Size Min:1.5|Length Through Bore (long hub) (in):4.75|Compatible Bore Size (jumbo hub) [Max] (in):6.5|Compatible Bore Size (jumbo hub) [Min] (in):4.25|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|
2432763,304 KD 20 JS900 FB,662384015584,174.38,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:304|Bore Size Max:4.75|Bore Type:Finished Bore|Speed Max (rpm):9900|Measurement System:Imperial|Outside Diameter (in):9.25|Max C Bore:6.44|Bore Range (in):1.5 to 4.75|Configuration:1 jumbo hub/1 standard hub|Stock C Dimension:9|Total WR2 (lb-in2):1190|Total Length (Std Hub Post) (in):17.13|Hub Material:Carbon Steel|Axial Capacity (+/-):0.17|Torque [Max] (ft-lb):14833|Rating HP @ 100 RPM:141|Length Through Bore standard hub (in):3.38|Bore Size Min:1.5|Length Through Bore (long hub) (in):4.75|Compatible Bore Size (jumbo hub) [Max] (in):6.5|Compatible Bore Size (jumbo hub) [Min] (in):4.25|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|
2433787,204 KD 20 JL1200 FB,662384016604,80.88,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:204|Bore Size Max:4.62|Bore Type:Finished Bore|Speed Max (rpm):13000|Measurement System:Imperial|Outside Diameter (in):6.62|Max C Bore:4.5|Configuration:1 jumbo hub/1 long hub|Stock C Dimension:12|Total WR2 (lb-in2):230|Total Length (Std Hub Post) (in):19.24|Hub Material:Carbon Steel|Axial Capacity (+/-):0.11|Torque [Max] (ft-lb):6000|Rating HP @ 100 RPM:57.1|Compatible Bore Size (long hub) [Max] (in):3.25|Compatible Bore Size (long hub) [Min] (in):1|Compatible Bore Size (jumbo hub) [Max] (in):4.62|Compatible Bore Size (jumbo hub) [Min] (in):2.75|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|
2434306,204 KD 11 SS FB,662384155358,36.74,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/799/436/Kop-Flex_KD11_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_22-002E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD11|Coupling Size:204|Bore Size Max:2.62|Bore Type:Finished Bore|Speed Max (rpm):11100|Measurement System:Imperial|Outside Diameter (in):7.81|Bore Range (in):2.625 to 2.62|Configuration:2 standard hubs|Total WR2 (lb-in2):189|Total Length (Std Hub Post) (in):5|Hub Material:Carbon Steel|Axial Capacity (+/-):0.11|Torque [Max] (ft-lb):6000|Rating HP @ 100 RPM:57.1|Length Through Bore standard hub (in):2.44|Bore Size Min:2.625|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Total Length (Two Hub Reverse) (in):8|
2431682,354 KD 20 LS900 FB,662384014501,238.25,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:354|Bore Size Max:5.5|Bore Type:Finished Bore|Speed Max (rpm):8800|Measurement System:Imperial|Max C Bore:7.31|Bore Range (in):2 to 5.5|Configuration:1 long hub/1 standard hub|Stock C Dimension:9|Total WR2 (lb-in2):2630|Total Length (Std Hub Post) (in):18.38|Hub Material:Carbon Steel|Axial Capacity (+/-):0.2|Torque [Max] (ft-lb):25000|Rating HP @ 100 RPM:238|Length Through Bore standard hub (in):4|Bore Size Min:2|Compatible Bore Size (long hub) [Max] (in):5.5|Compatible Bore Size (long hub) [Min] (in):2|Length Through Bore (long hub) (in):5.38|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|
2431443,404 KD 20 LS1000,662384014266,366.58,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:404|Bore Size Max:6.25|Bore Type:Rough Bore|Speed Max (rpm):7800|Measurement System:Imperial|Outside Diameter (in):12|Max C Bore:8.5|Bore Range (in):2.5 to 6.25|Configuration:1 long hub/1 standard hub|Stock C Dimension:10|Total WR2 (lb-in2):4920|Total Length (Std Hub Post) (in):20.56|Hub Material:Carbon Steel|Axial Capacity (+/-):0.225|Length Through Bore (in):4.44|Torque [Max] (ft-lb):35833|Rating HP @ 100 RPM:340|Length Through Bore standard hub (in):4.44|Bore Size Min:2.5|Compatible Bore Size (long hub) [Max] (in):6.25|Compatible Bore Size (long hub) [Min] (in):2.5|Length Through Bore (long hub) (in):6.12|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):9|
2431971,354 KD 20 LL1000,662384014792,253.91,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:354|Bore Size Max:5.5|Bore Type:Rough Bore|Speed Max (rpm):8800|Measurement System:Imperial|Outside Diameter (in):10.75|Max C Bore:7.31|Bore Range (in):2 to 5.5|Configuration:2 long hubs|Stock C Dimension:10|Total WR2 (lb-in2):2630|Total Length (Std Hub Post) (in):20.76|Hub Material:Carbon Steel|Axial Capacity (+/-):0.2|Torque [Max] (ft-lb):25000|Rating HP @ 100 RPM:238|Compatible Bore Size (long hub) [Max] (in):5.5|Compatible Bore Size (long hub) [Min] (in):2|Length Through Bore (long hub) (in):5.38|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):7.75|
2432003,404 KD 20 Ll1000,662384014822,396.03,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/786/KD_20_SS_Complete_MPB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_15-111E.pdf,Lube/Non-Lube:Non-Lubricated|Coupling Type:Disc Coupling|Style:KD20|Coupling Size:404|Bore Size Max:6.25|Bore Type:Rough Bore|Speed Max (rpm):7800|Measurement System:Imperial|Outside Diameter (in):12|Max C Bore:8.5|Bore Range (in):2.5 to 6.25|Configuration:2 long hubs|Stock C Dimension:10|Total WR2 (lb-in2):4920|Total Length (Std Hub Post) (in):22.24|Hub Material:Carbon Steel|Axial Capacity (+/-):0.225|Torque [Max] (ft-lb):35833|Rating HP @ 100 RPM:340|Compatible Bore Size (long hub) [Max] (in):6.25|Compatible Bore Size (long hub) [Min] (in):2.5|Length Through Bore (long hub) (in):6.12|Total Length (One Hub Reverse) (in):Total Length (One Hub Reverse) (in)|Hub Diameter (in):9|
2281442,2 1/2W EB FR FB,662384161991,56.61,https://cdnmedia.regalbeloit.com/images/d120001/derivates/7/001/800/790/Series_W_EB_FF_FB_Rep_Image.jpg,https://cdnmedia.regalbeloit.com/images/d120001/medias/docus/4402/InstallationManuals_Form_499701E.pdf,Lube/Non-Lube:Lubricated|Coupling Type:Gear Coupling|Style:Waldron|Coupling Size:2.5|Bore Size Max:4|Bore Type:Finished Bore|Speed Max (rpm):5000|Measurement System:Imperial|Material:Medium Carbon Steel|Outside Diameter (in):8.375|Configuration:Flex Rigid|Length Through Bore (in):2.90625|Rating HP @ 100 RPM:90|Fastener Size & Length:5/8 x 2 3/4|Fastener Quantity:6|Tooth Profile:40 Degree Pressure Angle Tooth|Bolt Type:Exposed|Compatible Bore Size [Min] (in):0|Max Bore w/standard key for Flex Hub:3.25|Compatible Bore Size Flex Hub [Min] (in):0|Compatible Bore Size Rigid Hub [Min] (in):1.375|
